/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 33, iters: 1400, time: 0.046, data: 0.002) G_GAN: 1.030 G_L1: 18.390 D_real: 0.563 D_fake: 0.392 
(epoch: 33, iters: 1500, time: 0.042, data: 0.002) G_GAN: 1.952 G_L1: 24.154 D_real: 0.047 D_fake: 0.239 
(epoch: 33, iters: 1600, time: 0.039, data: 0.002) G_GAN: 1.836 G_L1: 20.447 D_real: 0.329 D_fake: 0.194 
(epoch: 33, iters: 1700, time: 0.044, data: 0.002) G_GAN: 1.870 G_L1: 35.523 D_real: 0.056 D_fake: 0.301 
(epoch: 33, iters: 1800, time: 0.038, data: 0.002) G_GAN: 1.189 G_L1: 20.434 D_real: 0.604 D_fake: 0.476 
(epoch: 33, iters: 1900, time: 0.043, data: 0.001) G_GAN: 1.787 G_L1: 21.264 D_real: 0.030 D_fake: 0.261 
(epoch: 33, iters: 2000, time: 0.044, data: 0.001) G_GAN: 1.911 G_L1: 22.366 D_real: 0.005 D_fake: 0.266 
(epoch: 33, iters: 2100, time: 0.045, data: 0.002) G_GAN: 2.062 G_L1: 20.592 D_real: 0.264 D_fake: 0.208 
(epoch: 33, iters: 2200, time: 0.040, data: 0.001) G_GAN: 1.518 G_L1: 15.774 D_real: 0.203 D_fake: 0.349 
(epoch: 33, iters: 2300, time: 0.042, data: 0.002) G_GAN: 2.263 G_L1: 25.882 D_real: 1.225 D_fake: 0.133 
(epoch: 33, iters: 2400, time: 0.039, data: 0.001) G_GAN: 1.139 G_L1: 11.798 D_real: 0.593 D_fake: 0.629 
End of epoch 33 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 34, iters: 100, time: 0.045, data: 0.153) G_GAN: 1.675 G_L1: 15.443 D_real: 0.282 D_fake: 0.268 
(epoch: 34, iters: 200, time: 0.043, data: 0.001) G_GAN: 1.961 G_L1: 24.352 D_real: 0.363 D_fake: 0.169 
(epoch: 34, iters: 300, time: 0.040, data: 0.001) G_GAN: 1.953 G_L1: 26.064 D_real: 0.000 D_fake: 0.317 
(epoch: 34, iters: 400, time: 0.133, data: 0.001) G_GAN: 1.481 G_L1: 33.672 D_real: 0.027 D_fake: 0.417 
(epoch: 34, iters: 500, time: 0.042, data: 0.001) G_GAN: 1.660 G_L1: 16.358 D_real: 0.812 D_fake: 0.213 
(epoch: 34, iters: 600, time: 0.044, data: 0.001) G_GAN: 1.818 G_L1: 37.753 D_real: 0.000 D_fake: 0.336 
(epoch: 34, iters: 700, time: 0.044, data: 0.001) G_GAN: 1.210 G_L1: 13.499 D_real: 0.410 D_fake: 0.422 
(epoch: 34, iters: 800, time: 0.136, data: 0.001) G_GAN: 1.567 G_L1: 17.673 D_real: 0.622 D_fake: 0.302 
saving the latest model (epoch 34, total_iters 80000)
(epoch: 34, iters: 900, time: 0.043, data: 0.002) G_GAN: 1.541 G_L1: 22.644 D_real: 0.001 D_fake: 0.528 
(epoch: 34, iters: 1000, time: 0.042, data: 0.001) G_GAN: 1.631 G_L1: 17.338 D_real: 1.500 D_fake: 0.230 
(epoch: 34, iters: 1100, time: 0.044, data: 0.001) G_GAN: 1.493 G_L1: 16.039 D_real: 0.321 D_fake: 0.298 
(epoch: 34, iters: 1200, time: 0.040, data: 0.001) G_GAN: 0.798 G_L1: 17.958 D_real: 0.602 D_fake: 0.583 
(epoch: 34, iters: 1300, time: 0.045, data: 0.001) G_GAN: 1.795 G_L1: 20.737 D_real: 0.019 D_fake: 0.231 
(epoch: 34, iters: 1400, time: 0.044, data: 0.002) G_GAN: 2.281 G_L1: 19.615 D_real: 1.797 D_fake: 0.080 
(epoch: 34, iters: 1500, time: 0.042, data: 0.001) G_GAN: 2.830 G_L1: 28.493 D_real: 0.027 D_fake: 0.091 
(epoch: 34, iters: 1600, time: 0.044, data: 0.001) G_GAN: 1.347 G_L1: 18.203 D_real: 1.028 D_fake: 0.282 
(epoch: 34, iters: 1700, time: 0.046, data: 0.002) G_GAN: 2.105 G_L1: 23.022 D_real: 1.464 D_fake: 0.132 
(epoch: 34, iters: 1800, time: 0.045, data: 0.001) G_GAN: 1.549 G_L1: 17.103 D_real: 0.805 D_fake: 0.265 
(epoch: 34, iters: 1900, time: 0.042, data: 0.002) G_GAN: 1.429 G_L1: 17.573 D_real: 1.058 D_fake: 0.395 
(epoch: 34, iters: 2000, time: 0.048, data: 0.001) G_GAN: 1.294 G_L1: 14.537 D_real: 1.102 D_fake: 0.259 
(epoch: 34, iters: 2100, time: 0.044, data: 0.001) G_GAN: 1.030 G_L1: 16.531 D_real: 0.648 D_fake: 0.590 
(epoch: 34, iters: 2200, time: 0.043, data: 0.001) G_GAN: 2.875 G_L1: 20.633 D_real: 0.312 D_fake: 0.077 
(epoch: 34, iters: 2300, time: 0.043, data: 0.001) G_GAN: 2.300 G_L1: 25.711 D_real: 0.341 D_fake: 0.171 
(epoch: 34, iters: 2400, time: 0.041, data: 0.001) G_GAN: 1.881 G_L1: 13.993 D_real: 1.222 D_fake: 0.136 
End of epoch 34 / 200 	 Time Taken: 83 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 35, iters: 100, time: 0.044, data: 0.156) G_GAN: 1.314 G_L1: 26.339 D_real: 0.012 D_fake: 0.495 
(epoch: 35, iters: 200, time: 0.044, data: 0.001) G_GAN: 2.240 G_L1: 21.839 D_real: 0.005 D_fake: 0.248 
(epoch: 35, iters: 300, time: 0.039, data: 0.001) G_GAN: 2.016 G_L1: 22.004 D_real: 0.043 D_fake: 0.233 
(epoch: 35, iters: 400, time: 0.134, data: 0.001) G_GAN: 1.226 G_L1: 31.447 D_real: 0.072 D_fake: 0.960 
(epoch: 35, iters: 500, time: 0.043, data: 0.001) G_GAN: 3.040 G_L1: 19.828 D_real: 0.028 D_fake: 0.086 
(epoch: 35, iters: 600, time: 0.042, data: 0.001) G_GAN: 1.219 G_L1: 21.171 D_real: 1.469 D_fake: 0.430 
(epoch: 35, iters: 700, time: 0.043, data: 0.002) G_GAN: 1.597 G_L1: 26.380 D_real: 0.872 D_fake: 0.206 
(epoch: 35, iters: 800, time: 0.044, data: 0.001) G_GAN: 1.174 G_L1: 16.609 D_real: 0.489 D_fake: 0.403 
(epoch: 35, iters: 900, time: 0.044, data: 0.001) G_GAN: 1.794 G_L1: 19.629 D_real: 0.035 D_fake: 0.352 
(epoch: 35, iters: 1000, time: 0.044, data: 0.001) G_GAN: 1.076 G_L1: 23.041 D_real: 0.271 D_fake: 0.823 
(epoch: 35, iters: 1100, time: 0.039, data: 0.001) G_GAN: 1.813 G_L1: 13.923 D_real: 0.231 D_fake: 0.413 
(epoch: 35, iters: 1200, time: 0.045, data: 0.001) G_GAN: 1.658 G_L1: 20.649 D_real: 0.161 D_fake: 0.345 
(epoch: 35, iters: 1300, time: 0.042, data: 0.002) G_GAN: 1.498 G_L1: 29.299 D_real: 0.003 D_fake: 0.570 
(epoch: 35, iters: 1400, time: 0.042, data: 0.001) G_GAN: 2.683 G_L1: 24.313 D_real: 0.091 D_fake: 0.108 
(epoch: 35, iters: 1500, time: 0.041, data: 0.001) G_GAN: 1.851 G_L1: 17.100 D_real: 0.550 D_fake: 0.308 
(epoch: 35, iters: 1600, time: 0.046, data: 0.001) G_GAN: 1.590 G_L1: 17.525 D_real: 0.879 D_fake: 0.386 
(epoch: 35, iters: 1700, time: 0.041, data: 0.001) G_GAN: 0.846 G_L1: 16.393 D_real: 0.895 D_fake: 0.869 
(epoch: 35, iters: 1800, time: 0.042, data: 0.001) G_GAN: 2.200 G_L1: 17.433 D_real: 0.479 D_fake: 0.208 
(epoch: 35, iters: 1900, time: 0.038, data: 0.002) G_GAN: 1.490 G_L1: 17.769 D_real: 0.681 D_fake: 0.280 
(epoch: 35, iters: 2000, time: 0.047, data: 0.001) G_GAN: 1.823 G_L1: 20.633 D_real: 2.074 D_fake: 0.130 
(epoch: 35, iters: 2100, time: 0.043, data: 0.001) G_GAN: 1.671 G_L1: 13.416 D_real: 0.378 D_fake: 0.933 
(epoch: 35, iters: 2200, time: 0.042, data: 0.001) G_GAN: 2.647 G_L1: 33.226 D_real: 0.000 D_fake: 0.157 
(epoch: 35, iters: 2300, time: 0.044, data: 0.001) G_GAN: 1.936 G_L1: 15.468 D_real: 1.391 D_fake: 0.153 
(epoch: 35, iters: 2400, time: 0.132, data: 0.001) G_GAN: 1.817 G_L1: 16.780 D_real: 0.376 D_fake: 0.171 
saving the model at the end of epoch 35, iters 84000
End of epoch 35 / 200 	 Time Taken: 83 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 36, iters: 100, time: 0.043, data: 0.151) G_GAN: 1.333 G_L1: 17.250 D_real: 1.717 D_fake: 0.153 
(epoch: 36, iters: 200, time: 0.044, data: 0.001) G_GAN: 0.948 G_L1: 26.736 D_real: 0.276 D_fake: 0.745 
(epoch: 36, iters: 300, time: 0.043, data: 0.001) G_GAN: 2.853 G_L1: 27.194 D_real: 0.015 D_fake: 0.071 
(epoch: 36, iters: 400, time: 0.237, data: 0.002) G_GAN: 1.708 G_L1: 28.826 D_real: 0.000 D_fake: 0.644 
(epoch: 36, iters: 500, time: 0.046, data: 0.001) G_GAN: 1.055 G_L1: 16.807 D_real: 1.136 D_fake: 0.528 
(epoch: 36, iters: 600, time: 0.044, data: 0.001) G_GAN: 1.393 G_L1: 16.190 D_real: 0.471 D_fake: 0.327 
(epoch: 36, iters: 700, time: 0.046, data: 0.001) G_GAN: 3.008 G_L1: 29.481 D_real: 0.036 D_fake: 0.070 
(epoch: 36, iters: 800, time: 0.042, data: 0.001) G_GAN: 1.575 G_L1: 24.610 D_real: 0.129 D_fake: 0.737 
(epoch: 36, iters: 900, time: 0.043, data: 0.001) G_GAN: 1.582 G_L1: 22.254 D_real: 0.077 D_fake: 0.578 
(epoch: 36, iters: 1000, time: 0.043, data: 0.001) G_GAN: 1.555 G_L1: 15.482 D_real: 0.000 D_fake: 0.883 
saving the latest model (epoch 36, total_iters 85000)
(epoch: 36, iters: 1100, time: 0.039, data: 0.002) G_GAN: 1.234 G_L1: 13.865 D_real: 0.961 D_fake: 0.455 
(epoch: 36, iters: 1200, time: 0.046, data: 0.001) G_GAN: 1.870 G_L1: 15.043 D_real: 1.393 D_fake: 0.163 
(epoch: 36, iters: 1300, time: 0.043, data: 0.002) G_GAN: 1.854 G_L1: 21.048 D_real: 0.282 D_fake: 0.215 
(epoch: 36, iters: 1400, time: 0.044, data: 0.001) G_GAN: 1.013 G_L1: 19.691 D_real: 0.940 D_fake: 0.597 
(epoch: 36, iters: 1500, time: 0.046, data: 0.001) G_GAN: 1.662 G_L1: 18.690 D_real: 0.143 D_fake: 2.189 
(epoch: 36, iters: 1600, time: 0.046, data: 0.001) G_GAN: 3.338 G_L1: 27.326 D_real: 0.000 D_fake: 0.069 
(epoch: 36, iters: 1700, time: 0.042, data: 0.001) G_GAN: 2.186 G_L1: 16.844 D_real: 0.026 D_fake: 0.158 
(epoch: 36, iters: 1800, time: 0.044, data: 0.001) G_GAN: 1.377 G_L1: 22.732 D_real: 0.447 D_fake: 0.425 
(epoch: 36, iters: 1900, time: 0.045, data: 0.001) G_GAN: 0.887 G_L1: 15.318 D_real: 0.887 D_fake: 0.633 
(epoch: 36, iters: 2000, time: 0.140, data: 0.002) G_GAN: 1.387 G_L1: 25.593 D_real: 0.000 D_fake: 0.482 
(epoch: 36, iters: 2100, time: 0.040, data: 0.001) G_GAN: 1.772 G_L1: 10.966 D_real: 0.184 D_fake: 0.428 
(epoch: 36, iters: 2200, time: 0.041, data: 0.001) G_GAN: 0.937 G_L1: 20.684 D_real: 0.220 D_fake: 1.123 
(epoch: 36, iters: 2300, time: 0.044, data: 0.001) G_GAN: 1.237 G_L1: 18.597 D_real: 1.471 D_fake: 0.141 
(epoch: 36, iters: 2400, time: 0.038, data: 0.001) G_GAN: 1.928 G_L1: 25.630 D_real: 0.708 D_fake: 0.205 
End of epoch 36 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 37, iters: 100, time: 0.037, data: 0.147) G_GAN: 2.285 G_L1: 22.395 D_real: 0.913 D_fake: 0.096 
(epoch: 37, iters: 200, time: 0.044, data: 0.001) G_GAN: 1.318 G_L1: 21.288 D_real: 0.134 D_fake: 1.386 
(epoch: 37, iters: 300, time: 0.044, data: 0.001) G_GAN: 3.175 G_L1: 22.324 D_real: 0.882 D_fake: 0.042 
(epoch: 37, iters: 400, time: 0.150, data: 0.001) G_GAN: 0.640 G_L1: 20.285 D_real: 0.988 D_fake: 0.627 
(epoch: 37, iters: 500, time: 0.043, data: 0.001) G_GAN: 2.430 G_L1: 31.810 D_real: 0.074 D_fake: 0.168 
(epoch: 37, iters: 600, time: 0.043, data: 0.001) G_GAN: 2.591 G_L1: 19.186 D_real: 0.346 D_fake: 0.099 
(epoch: 37, iters: 700, time: 0.046, data: 0.001) G_GAN: 2.208 G_L1: 25.815 D_real: 0.003 D_fake: 0.206 
(epoch: 37, iters: 800, time: 0.041, data: 0.001) G_GAN: 1.217 G_L1: 29.823 D_real: 0.014 D_fake: 0.610 
(epoch: 37, iters: 900, time: 0.039, data: 0.001) G_GAN: 1.228 G_L1: 14.544 D_real: 0.893 D_fake: 0.495 
(epoch: 37, iters: 1000, time: 0.042, data: 0.002) G_GAN: 2.302 G_L1: 24.690 D_real: 0.111 D_fake: 0.107 
(epoch: 37, iters: 1100, time: 0.043, data: 0.001) G_GAN: 3.168 G_L1: 19.926 D_real: 0.080 D_fake: 0.082 
(epoch: 37, iters: 1200, time: 0.043, data: 0.001) G_GAN: 1.659 G_L1: 16.295 D_real: 1.000 D_fake: 0.285 
(epoch: 37, iters: 1300, time: 0.041, data: 0.001) G_GAN: 1.140 G_L1: 21.948 D_real: 0.230 D_fake: 0.769 
(epoch: 37, iters: 1400, time: 0.045, data: 0.001) G_GAN: 1.291 G_L1: 23.357 D_real: 0.535 D_fake: 0.536 
(epoch: 37, iters: 1500, time: 0.043, data: 0.001) G_GAN: 2.608 G_L1: 26.907 D_real: 0.011 D_fake: 0.116 
(epoch: 37, iters: 1600, time: 0.132, data: 0.002) G_GAN: 1.707 G_L1: 16.683 D_real: 0.353 D_fake: 0.263 
(epoch: 37, iters: 1700, time: 0.043, data: 0.001) G_GAN: 1.430 G_L1: 25.479 D_real: 1.050 D_fake: 0.320 
(epoch: 37, iters: 1800, time: 0.045, data: 0.001) G_GAN: 1.628 G_L1: 19.179 D_real: 0.069 D_fake: 0.378 
(epoch: 37, iters: 1900, time: 0.044, data: 0.001) G_GAN: 1.027 G_L1: 22.298 D_real: 0.029 D_fake: 1.432 
(epoch: 37, iters: 2000, time: 0.043, data: 0.001) G_GAN: 2.052 G_L1: 18.374 D_real: 0.073 D_fake: 0.205 
(epoch: 37, iters: 2100, time: 0.045, data: 0.001) G_GAN: 2.064 G_L1: 14.520 D_real: 0.194 D_fake: 0.173 
(epoch: 37, iters: 2200, time: 0.041, data: 0.002) G_GAN: 1.616 G_L1: 21.334 D_real: 0.556 D_fake: 0.179 
(epoch: 37, iters: 2300, time: 0.045, data: 0.001) G_GAN: 1.283 G_L1: 17.372 D_real: 0.497 D_fake: 0.331 
(epoch: 37, iters: 2400, time: 0.041, data: 0.002) G_GAN: 1.646 G_L1: 22.148 D_real: 0.448 D_fake: 0.298 
End of epoch 37 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 38, iters: 100, time: 0.043, data: 0.148) G_GAN: 1.139 G_L1: 14.206 D_real: 0.548 D_fake: 0.835 
(epoch: 38, iters: 200, time: 0.046, data: 0.001) G_GAN: 2.313 G_L1: 16.311 D_real: 0.175 D_fake: 0.424 
(epoch: 38, iters: 300, time: 0.044, data: 0.001) G_GAN: 2.011 G_L1: 14.065 D_real: 0.024 D_fake: 0.254 
(epoch: 38, iters: 400, time: 0.142, data: 0.001) G_GAN: 2.011 G_L1: 12.236 D_real: 1.695 D_fake: 0.077 
(epoch: 38, iters: 500, time: 0.042, data: 0.001) G_GAN: 1.175 G_L1: 15.930 D_real: 0.527 D_fake: 0.793 
(epoch: 38, iters: 600, time: 0.043, data: 0.001) G_GAN: 1.862 G_L1: 14.770 D_real: 0.909 D_fake: 0.325 
(epoch: 38, iters: 700, time: 0.045, data: 0.001) G_GAN: 2.083 G_L1: 15.002 D_real: 0.717 D_fake: 0.230 
(epoch: 38, iters: 800, time: 0.040, data: 0.001) G_GAN: 2.500 G_L1: 22.627 D_real: 0.000 D_fake: 0.165 
(epoch: 38, iters: 900, time: 0.046, data: 0.001) G_GAN: 1.803 G_L1: 12.452 D_real: 1.099 D_fake: 0.191 
(epoch: 38, iters: 1000, time: 0.041, data: 0.001) G_GAN: 2.268 G_L1: 13.289 D_real: 0.614 D_fake: 0.100 
(epoch: 38, iters: 1100, time: 0.041, data: 0.001) G_GAN: 1.170 G_L1: 22.592 D_real: 1.039 D_fake: 0.365 
(epoch: 38, iters: 1200, time: 0.146, data: 0.002) G_GAN: 1.237 G_L1: 16.306 D_real: 0.973 D_fake: 0.335 
saving the latest model (epoch 38, total_iters 90000)
(epoch: 38, iters: 1300, time: 0.044, data: 0.002) G_GAN: 2.334 G_L1: 14.047 D_real: 0.025 D_fake: 0.362 
(epoch: 38, iters: 1400, time: 0.044, data: 0.001) G_GAN: 1.420 G_L1: 21.647 D_real: 1.195 D_fake: 0.236 
(epoch: 38, iters: 1500, time: 0.038, data: 0.001) G_GAN: 3.070 G_L1: 26.525 D_real: 0.217 D_fake: 0.064 
(epoch: 38, iters: 1600, time: 0.046, data: 0.001) G_GAN: 1.813 G_L1: 23.868 D_real: 0.111 D_fake: 0.687 
(epoch: 38, iters: 1700, time: 0.040, data: 0.001) G_GAN: 1.384 G_L1: 16.710 D_real: 0.143 D_fake: 0.532 
(epoch: 38, iters: 1800, time: 0.044, data: 0.001) G_GAN: 1.840 G_L1: 15.895 D_real: 0.070 D_fake: 0.279 
(epoch: 38, iters: 1900, time: 0.037, data: 0.001) G_GAN: 1.126 G_L1: 19.357 D_real: 0.017 D_fake: 1.592 
(epoch: 38, iters: 2000, time: 0.041, data: 0.001) G_GAN: 1.940 G_L1: 23.796 D_real: 0.016 D_fake: 0.355 
(epoch: 38, iters: 2100, time: 0.042, data: 0.001) G_GAN: 1.609 G_L1: 17.102 D_real: 1.567 D_fake: 0.078 
(epoch: 38, iters: 2200, time: 0.041, data: 0.001) G_GAN: 1.593 G_L1: 19.906 D_real: 0.520 D_fake: 0.285 
(epoch: 38, iters: 2300, time: 0.042, data: 0.001) G_GAN: 1.773 G_L1: 21.515 D_real: 0.400 D_fake: 0.302 
(epoch: 38, iters: 2400, time: 0.038, data: 0.001) G_GAN: 1.505 G_L1: 27.472 D_real: 0.379 D_fake: 0.210 
End of epoch 38 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 39, iters: 100, time: 0.043, data: 0.148) G_GAN: 2.314 G_L1: 27.491 D_real: 0.171 D_fake: 0.165 
(epoch: 39, iters: 200, time: 0.043, data: 0.002) G_GAN: 1.687 G_L1: 23.003 D_real: 0.635 D_fake: 0.270 
(epoch: 39, iters: 300, time: 0.043, data: 0.001) G_GAN: 1.859 G_L1: 22.603 D_real: 0.237 D_fake: 0.225 
(epoch: 39, iters: 400, time: 0.145, data: 0.001) G_GAN: 2.215 G_L1: 19.503 D_real: 0.587 D_fake: 0.105 
(epoch: 39, iters: 500, time: 0.040, data: 0.001) G_GAN: 0.905 G_L1: 13.537 D_real: 1.394 D_fake: 0.390 
(epoch: 39, iters: 600, time: 0.044, data: 0.001) G_GAN: 2.139 G_L1: 27.668 D_real: 0.231 D_fake: 0.244 
(epoch: 39, iters: 700, time: 0.044, data: 0.002) G_GAN: 1.455 G_L1: 18.137 D_real: 0.592 D_fake: 0.233 
(epoch: 39, iters: 800, time: 0.143, data: 0.001) G_GAN: 1.411 G_L1: 22.727 D_real: 0.421 D_fake: 0.236 
(epoch: 39, iters: 900, time: 0.042, data: 0.001) G_GAN: 1.099 G_L1: 17.535 D_real: 0.835 D_fake: 0.511 
(epoch: 39, iters: 1000, time: 0.046, data: 0.001) G_GAN: 2.020 G_L1: 17.522 D_real: 0.114 D_fake: 0.200 
(epoch: 39, iters: 1100, time: 0.040, data: 0.002) G_GAN: 2.396 G_L1: 23.998 D_real: 0.000 D_fake: 0.226 
(epoch: 39, iters: 1200, time: 0.040, data: 0.001) G_GAN: 0.742 G_L1: 11.708 D_real: 1.344 D_fake: 0.571 
(epoch: 39, iters: 1300, time: 0.042, data: 0.002) G_GAN: 1.350 G_L1: 31.085 D_real: 0.000 D_fake: 1.804 
(epoch: 39, iters: 1400, time: 0.044, data: 0.001) G_GAN: 2.143 G_L1: 31.329 D_real: 0.000 D_fake: 0.224 
(epoch: 39, iters: 1500, time: 0.041, data: 0.001) G_GAN: 1.763 G_L1: 26.176 D_real: 0.000 D_fake: 0.392 
(epoch: 39, iters: 1600, time: 0.042, data: 0.001) G_GAN: 1.788 G_L1: 18.103 D_real: 0.061 D_fake: 0.387 
(epoch: 39, iters: 1700, time: 0.045, data: 0.001) G_GAN: 1.838 G_L1: 18.609 D_real: 0.021 D_fake: 0.518 
(epoch: 39, iters: 1800, time: 0.042, data: 0.001) G_GAN: 1.684 G_L1: 20.794 D_real: 0.083 D_fake: 0.367 
(epoch: 39, iters: 1900, time: 0.047, data: 0.001) G_GAN: 2.139 G_L1: 21.683 D_real: 0.016 D_fake: 0.197 
(epoch: 39, iters: 2000, time: 0.045, data: 0.001) G_GAN: 2.155 G_L1: 21.534 D_real: 0.084 D_fake: 0.170 
(epoch: 39, iters: 2100, time: 0.043, data: 0.002) G_GAN: 1.237 G_L1: 16.238 D_real: 0.082 D_fake: 0.638 
(epoch: 39, iters: 2200, time: 0.041, data: 0.001) G_GAN: 2.038 G_L1: 21.480 D_real: 0.000 D_fake: 0.476 
(epoch: 39, iters: 2300, time: 0.045, data: 0.001) G_GAN: 0.978 G_L1: 11.147 D_real: 0.146 D_fake: 0.630 
(epoch: 39, iters: 2400, time: 0.040, data: 0.002) G_GAN: 1.960 G_L1: 20.540 D_real: 0.048 D_fake: 0.547 
End of epoch 39 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 40, iters: 100, time: 0.045, data: 0.149) G_GAN: 1.846 G_L1: 13.680 D_real: 0.301 D_fake: 0.252 
(epoch: 40, iters: 200, time: 0.042, data: 0.001) G_GAN: 2.358 G_L1: 19.771 D_real: 1.313 D_fake: 0.064 
(epoch: 40, iters: 300, time: 0.043, data: 0.001) G_GAN: 1.905 G_L1: 19.220 D_real: 0.008 D_fake: 0.214 
(epoch: 40, iters: 400, time: 0.143, data: 0.002) G_GAN: 1.695 G_L1: 33.288 D_real: 0.000 D_fake: 0.523 
(epoch: 40, iters: 500, time: 0.045, data: 0.001) G_GAN: 1.554 G_L1: 18.230 D_real: 1.158 D_fake: 0.192 
(epoch: 40, iters: 600, time: 0.043, data: 0.002) G_GAN: 1.308 G_L1: 23.404 D_real: 0.532 D_fake: 0.396 
(epoch: 40, iters: 700, time: 0.043, data: 0.001) G_GAN: 2.029 G_L1: 21.572 D_real: 0.002 D_fake: 0.173 
(epoch: 40, iters: 800, time: 0.042, data: 0.001) G_GAN: 2.900 G_L1: 20.394 D_real: 0.034 D_fake: 1.166 
(epoch: 40, iters: 900, time: 0.044, data: 0.002) G_GAN: 1.836 G_L1: 13.593 D_real: 1.200 D_fake: 0.191 
(epoch: 40, iters: 1000, time: 0.047, data: 0.001) G_GAN: 1.269 G_L1: 18.240 D_real: 0.438 D_fake: 0.447 
(epoch: 40, iters: 1100, time: 0.039, data: 0.001) G_GAN: 1.257 G_L1: 19.941 D_real: 0.454 D_fake: 0.449 
(epoch: 40, iters: 1200, time: 0.042, data: 0.002) G_GAN: 0.862 G_L1: 11.718 D_real: 1.835 D_fake: 0.311 
(epoch: 40, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.356 G_L1: 16.889 D_real: 0.293 D_fake: 0.167 
(epoch: 40, iters: 1400, time: 0.038, data: 0.001) G_GAN: 1.917 G_L1: 18.567 D_real: 0.975 D_fake: 0.107 
saving the latest model (epoch 40, total_iters 95000)
(epoch: 40, iters: 1500, time: 0.044, data: 0.002) G_GAN: 1.841 G_L1: 16.213 D_real: 0.629 D_fake: 0.202 
(epoch: 40, iters: 1600, time: 0.044, data: 0.001) G_GAN: 0.967 G_L1: 16.649 D_real: 1.357 D_fake: 0.852 
(epoch: 40, iters: 1700, time: 0.040, data: 0.001) G_GAN: 1.852 G_L1: 26.837 D_real: 0.002 D_fake: 0.625 
(epoch: 40, iters: 1800, time: 0.046, data: 0.002) G_GAN: 1.577 G_L1: 16.425 D_real: 0.010 D_fake: 0.477 
(epoch: 40, iters: 1900, time: 0.044, data: 0.002) G_GAN: 2.518 G_L1: 17.559 D_real: 0.492 D_fake: 0.785 
(epoch: 40, iters: 2000, time: 0.042, data: 0.001) G_GAN: 1.766 G_L1: 17.854 D_real: 0.712 D_fake: 0.206 
(epoch: 40, iters: 2100, time: 0.044, data: 0.001) G_GAN: 2.507 G_L1: 18.915 D_real: 0.494 D_fake: 0.187 
(epoch: 40, iters: 2200, time: 0.043, data: 0.001) G_GAN: 1.310 G_L1: 24.404 D_real: 0.224 D_fake: 0.676 
(epoch: 40, iters: 2300, time: 0.044, data: 0.001) G_GAN: 1.584 G_L1: 19.081 D_real: 0.485 D_fake: 1.390 
(epoch: 40, iters: 2400, time: 0.143, data: 0.001) G_GAN: 1.774 G_L1: 26.581 D_real: 0.399 D_fake: 0.467 
saving the model at the end of epoch 40, iters 96000
End of epoch 40 / 200 	 Time Taken: 83 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 41, iters: 100, time: 0.045, data: 0.139) G_GAN: 2.143 G_L1: 14.901 D_real: 0.527 D_fake: 0.124 
(epoch: 41, iters: 200, time: 0.045, data: 0.002) G_GAN: 1.575 G_L1: 18.807 D_real: 1.864 D_fake: 0.185 
(epoch: 41, iters: 300, time: 0.041, data: 0.002) G_GAN: 1.598 G_L1: 20.206 D_real: 0.077 D_fake: 0.931 
(epoch: 41, iters: 400, time: 0.150, data: 0.001) G_GAN: 2.276 G_L1: 17.903 D_real: 0.207 D_fake: 0.302 
(epoch: 41, iters: 500, time: 0.047, data: 0.001) G_GAN: 1.520 G_L1: 20.592 D_real: 0.840 D_fake: 0.231 
(epoch: 41, iters: 600, time: 0.042, data: 0.002) G_GAN: 2.214 G_L1: 27.185 D_real: 0.001 D_fake: 0.240 
(epoch: 41, iters: 700, time: 0.045, data: 0.002) G_GAN: 2.007 G_L1: 21.954 D_real: 0.008 D_fake: 0.362 
(epoch: 41, iters: 800, time: 0.044, data: 0.001) G_GAN: 1.123 G_L1: 19.327 D_real: 0.707 D_fake: 0.422 
(epoch: 41, iters: 900, time: 0.045, data: 0.001) G_GAN: 2.236 G_L1: 26.101 D_real: 0.000 D_fake: 0.616 
(epoch: 41, iters: 1000, time: 0.048, data: 0.001) G_GAN: 2.510 G_L1: 14.745 D_real: 2.471 D_fake: 0.046 
(epoch: 41, iters: 1100, time: 0.047, data: 0.002) G_GAN: 1.609 G_L1: 17.921 D_real: 0.632 D_fake: 0.280 
(epoch: 41, iters: 1200, time: 0.044, data: 0.002) G_GAN: 1.057 G_L1: 20.921 D_real: 0.797 D_fake: 0.410 
