/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 38, iters: 700, time: 0.039, data: 0.001) G_GAN: 4.896 G_L1: 18.775 D_real: 1.318 D_fake: 0.003 
(epoch: 38, iters: 800, time: 0.040, data: 0.001) G_GAN: 7.273 G_L1: 38.826 D_real: 0.019 D_fake: 0.009 
(epoch: 38, iters: 900, time: 0.041, data: 0.002) G_GAN: 3.794 G_L1: 38.965 D_real: 0.001 D_fake: 0.410 
(epoch: 38, iters: 1000, time: 0.040, data: 0.001) G_GAN: 3.420 G_L1: 40.548 D_real: 0.017 D_fake: 0.146 
(epoch: 38, iters: 1100, time: 0.042, data: 0.002) G_GAN: 4.191 G_L1: 26.709 D_real: 0.014 D_fake: 0.199 
(epoch: 38, iters: 1200, time: 0.136, data: 0.002) G_GAN: 5.372 G_L1: 30.709 D_real: 0.011 D_fake: 0.016 
saving the latest model (epoch 38, total_iters 90000)
(epoch: 38, iters: 1300, time: 0.041, data: 0.001) G_GAN: 3.581 G_L1: 33.845 D_real: 0.019 D_fake: 0.139 
(epoch: 38, iters: 1400, time: 0.043, data: 0.001) G_GAN: 4.344 G_L1: 34.694 D_real: 0.000 D_fake: 0.055 
(epoch: 38, iters: 1500, time: 0.039, data: 0.001) G_GAN: 7.261 G_L1: 40.958 D_real: 0.044 D_fake: 0.003 
(epoch: 38, iters: 1600, time: 0.041, data: 0.001) G_GAN: 3.682 G_L1: 37.181 D_real: 0.000 D_fake: 0.045 
(epoch: 38, iters: 1700, time: 0.039, data: 0.001) G_GAN: 3.492 G_L1: 29.665 D_real: 0.000 D_fake: 0.303 
(epoch: 38, iters: 1800, time: 0.041, data: 0.001) G_GAN: 3.499 G_L1: 48.955 D_real: 0.000 D_fake: 0.063 
(epoch: 38, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.765 G_L1: 29.977 D_real: 0.075 D_fake: 0.157 
(epoch: 38, iters: 2000, time: 0.041, data: 0.002) G_GAN: 3.815 G_L1: 28.713 D_real: 0.010 D_fake: 0.117 
(epoch: 38, iters: 2100, time: 0.041, data: 0.001) G_GAN: 5.417 G_L1: 57.103 D_real: 0.000 D_fake: 0.011 
(epoch: 38, iters: 2200, time: 0.042, data: 0.001) G_GAN: 4.881 G_L1: 41.608 D_real: 0.082 D_fake: 0.013 
(epoch: 38, iters: 2300, time: 0.042, data: 0.001) G_GAN: 3.916 G_L1: 24.763 D_real: 0.036 D_fake: 0.083 
(epoch: 38, iters: 2400, time: 0.041, data: 0.002) G_GAN: 3.924 G_L1: 23.922 D_real: 0.001 D_fake: 0.787 
End of epoch 38 / 200 	 Time Taken: 76 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 39, iters: 100, time: 0.041, data: 0.136) G_GAN: 5.503 G_L1: 33.951 D_real: 0.001 D_fake: 0.022 
(epoch: 39, iters: 200, time: 0.042, data: 0.001) G_GAN: 5.241 G_L1: 47.383 D_real: 0.009 D_fake: 0.028 
(epoch: 39, iters: 300, time: 0.039, data: 0.001) G_GAN: 3.919 G_L1: 36.312 D_real: 0.121 D_fake: 0.023 
(epoch: 39, iters: 400, time: 0.139, data: 0.001) G_GAN: 4.232 G_L1: 38.039 D_real: 0.323 D_fake: 0.011 
(epoch: 39, iters: 500, time: 0.042, data: 0.001) G_GAN: 4.488 G_L1: 28.453 D_real: 0.000 D_fake: 0.058 
(epoch: 39, iters: 600, time: 0.040, data: 0.001) G_GAN: 5.628 G_L1: 41.562 D_real: 0.000 D_fake: 0.017 
(epoch: 39, iters: 700, time: 0.038, data: 0.001) G_GAN: 4.247 G_L1: 43.745 D_real: 0.000 D_fake: 0.059 
(epoch: 39, iters: 800, time: 0.130, data: 0.001) G_GAN: 6.549 G_L1: 50.276 D_real: 0.053 D_fake: 0.003 
(epoch: 39, iters: 900, time: 0.043, data: 0.001) G_GAN: 3.714 G_L1: 42.787 D_real: 0.004 D_fake: 0.246 
(epoch: 39, iters: 1000, time: 0.040, data: 0.001) G_GAN: 6.327 G_L1: 31.163 D_real: 0.001 D_fake: 0.008 
(epoch: 39, iters: 1100, time: 0.048, data: 0.001) G_GAN: 7.276 G_L1: 44.583 D_real: 0.011 D_fake: 0.003 
(epoch: 39, iters: 1200, time: 0.042, data: 0.001) G_GAN: 4.139 G_L1: 42.037 D_real: 0.000 D_fake: 0.041 
(epoch: 39, iters: 1300, time: 0.043, data: 0.001) G_GAN: 4.280 G_L1: 29.002 D_real: 0.002 D_fake: 0.048 
(epoch: 39, iters: 1400, time: 0.042, data: 0.001) G_GAN: 5.491 G_L1: 41.736 D_real: 0.003 D_fake: 0.017 
(epoch: 39, iters: 1500, time: 0.046, data: 0.001) G_GAN: 3.428 G_L1: 45.113 D_real: 0.003 D_fake: 0.120 
(epoch: 39, iters: 1600, time: 0.042, data: 0.001) G_GAN: 3.048 G_L1: 36.401 D_real: 0.002 D_fake: 0.048 
(epoch: 39, iters: 1700, time: 0.042, data: 0.001) G_GAN: 1.194 G_L1: 16.609 D_real: 1.641 D_fake: 0.010 
(epoch: 39, iters: 1800, time: 0.041, data: 0.001) G_GAN: 3.965 G_L1: 23.913 D_real: 0.346 D_fake: 0.030 
(epoch: 39, iters: 1900, time: 0.041, data: 0.001) G_GAN: 6.942 G_L1: 38.864 D_real: 0.000 D_fake: 0.004 
(epoch: 39, iters: 2000, time: 0.042, data: 0.001) G_GAN: 3.670 G_L1: 44.024 D_real: 0.003 D_fake: 0.107 
(epoch: 39, iters: 2100, time: 0.044, data: 0.001) G_GAN: 4.398 G_L1: 33.316 D_real: 0.000 D_fake: 0.548 
(epoch: 39, iters: 2200, time: 0.042, data: 0.001) G_GAN: 6.065 G_L1: 35.388 D_real: 0.037 D_fake: 0.011 
(epoch: 39, iters: 2300, time: 0.042, data: 0.001) G_GAN: 5.503 G_L1: 50.091 D_real: 0.021 D_fake: 0.010 
(epoch: 39, iters: 2400, time: 0.041, data: 0.001) G_GAN: 4.011 G_L1: 24.528 D_real: 0.122 D_fake: 0.026 
End of epoch 39 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 40, iters: 100, time: 0.039, data: 0.136) G_GAN: 5.148 G_L1: 37.515 D_real: 0.251 D_fake: 0.017 
(epoch: 40, iters: 200, time: 0.041, data: 0.001) G_GAN: 4.787 G_L1: 34.123 D_real: 0.006 D_fake: 0.025 
(epoch: 40, iters: 300, time: 0.042, data: 0.001) G_GAN: 4.610 G_L1: 25.205 D_real: 0.001 D_fake: 0.057 
(epoch: 40, iters: 400, time: 0.135, data: 0.001) G_GAN: 5.097 G_L1: 54.398 D_real: 0.007 D_fake: 0.013 
(epoch: 40, iters: 500, time: 0.042, data: 0.001) G_GAN: 7.889 G_L1: 43.496 D_real: 0.000 D_fake: 0.001 
(epoch: 40, iters: 600, time: 0.042, data: 0.001) G_GAN: 6.175 G_L1: 34.178 D_real: 0.092 D_fake: 0.003 
(epoch: 40, iters: 700, time: 0.042, data: 0.001) G_GAN: 4.511 G_L1: 27.736 D_real: 0.001 D_fake: 0.036 
(epoch: 40, iters: 800, time: 0.041, data: 0.001) G_GAN: 3.657 G_L1: 22.831 D_real: 0.231 D_fake: 0.017 
(epoch: 40, iters: 900, time: 0.043, data: 0.001) G_GAN: 3.150 G_L1: 32.743 D_real: 0.002 D_fake: 0.089 
(epoch: 40, iters: 1000, time: 0.042, data: 0.001) G_GAN: 6.166 G_L1: 31.414 D_real: 0.074 D_fake: 0.003 
(epoch: 40, iters: 1100, time: 0.038, data: 0.001) G_GAN: 5.578 G_L1: 28.962 D_real: 0.029 D_fake: 0.003 
(epoch: 40, iters: 1200, time: 0.041, data: 0.001) G_GAN: 6.044 G_L1: 36.741 D_real: 0.267 D_fake: 0.004 
(epoch: 40, iters: 1300, time: 0.041, data: 0.001) G_GAN: 5.411 G_L1: 56.818 D_real: 0.015 D_fake: 0.700 
(epoch: 40, iters: 1400, time: 0.041, data: 0.001) G_GAN: 4.404 G_L1: 43.844 D_real: 0.000 D_fake: 0.672 
saving the latest model (epoch 40, total_iters 95000)
(epoch: 40, iters: 1500, time: 0.038, data: 0.001) G_GAN: 5.148 G_L1: 41.662 D_real: 0.006 D_fake: 0.014 
(epoch: 40, iters: 1600, time: 0.042, data: 0.001) G_GAN: 7.199 G_L1: 55.938 D_real: 0.000 D_fake: 0.003 
(epoch: 40, iters: 1700, time: 0.042, data: 0.001) G_GAN: 7.243 G_L1: 38.556 D_real: 0.119 D_fake: 0.011 
(epoch: 40, iters: 1800, time: 0.047, data: 0.001) G_GAN: 5.226 G_L1: 37.042 D_real: 0.001 D_fake: 0.016 
(epoch: 40, iters: 1900, time: 0.041, data: 0.001) G_GAN: 4.256 G_L1: 35.787 D_real: 0.015 D_fake: 0.039 
(epoch: 40, iters: 2000, time: 0.040, data: 0.001) G_GAN: 6.771 G_L1: 33.270 D_real: 0.004 D_fake: 0.004 
(epoch: 40, iters: 2100, time: 0.041, data: 0.001) G_GAN: 4.414 G_L1: 35.920 D_real: 0.000 D_fake: 0.183 
(epoch: 40, iters: 2200, time: 0.041, data: 0.001) G_GAN: 4.944 G_L1: 36.094 D_real: 0.000 D_fake: 0.236 
(epoch: 40, iters: 2300, time: 0.042, data: 0.001) G_GAN: 4.222 G_L1: 34.434 D_real: 0.763 D_fake: 0.006 
(epoch: 40, iters: 2400, time: 0.144, data: 0.001) G_GAN: 5.106 G_L1: 33.643 D_real: 0.002 D_fake: 0.008 
saving the model at the end of epoch 40, iters 96000
End of epoch 40 / 200 	 Time Taken: 75 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 41, iters: 100, time: 0.043, data: 0.139) G_GAN: 4.203 G_L1: 50.098 D_real: 0.001 D_fake: 0.052 
(epoch: 41, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.387 G_L1: 31.058 D_real: 0.011 D_fake: 0.089 
(epoch: 41, iters: 300, time: 0.044, data: 0.001) G_GAN: 3.738 G_L1: 30.690 D_real: 0.006 D_fake: 0.349 
(epoch: 41, iters: 400, time: 0.142, data: 0.002) G_GAN: 4.972 G_L1: 51.459 D_real: 0.000 D_fake: 0.816 
(epoch: 41, iters: 500, time: 0.039, data: 0.001) G_GAN: 4.057 G_L1: 25.183 D_real: 0.367 D_fake: 0.011 
(epoch: 41, iters: 600, time: 0.041, data: 0.001) G_GAN: 6.307 G_L1: 70.143 D_real: 0.000 D_fake: 0.003 
(epoch: 41, iters: 700, time: 0.040, data: 0.001) G_GAN: 4.479 G_L1: 31.948 D_real: 0.092 D_fake: 0.009 
(epoch: 41, iters: 800, time: 0.038, data: 0.001) G_GAN: 11.025 G_L1: 26.194 D_real: 0.000 D_fake: 3.936 
(epoch: 41, iters: 900, time: 0.042, data: 0.001) G_GAN: 4.820 G_L1: 39.201 D_real: 0.533 D_fake: 0.003 
(epoch: 41, iters: 1000, time: 0.041, data: 0.001) G_GAN: 4.328 G_L1: 50.280 D_real: 0.000 D_fake: 0.048 
(epoch: 41, iters: 1100, time: 0.039, data: 0.002) G_GAN: 4.448 G_L1: 40.213 D_real: 0.006 D_fake: 0.431 
(epoch: 41, iters: 1200, time: 0.041, data: 0.001) G_GAN: 3.946 G_L1: 40.007 D_real: 0.031 D_fake: 0.208 
(epoch: 41, iters: 1300, time: 0.041, data: 0.001) G_GAN: 6.519 G_L1: 40.336 D_real: 0.000 D_fake: 0.005 
(epoch: 41, iters: 1400, time: 0.041, data: 0.001) G_GAN: 5.090 G_L1: 40.278 D_real: 0.000 D_fake: 0.014 
(epoch: 41, iters: 1500, time: 0.042, data: 0.001) G_GAN: 5.198 G_L1: 47.610 D_real: 0.000 D_fake: 0.015 
(epoch: 41, iters: 1600, time: 0.045, data: 0.001) G_GAN: 8.691 G_L1: 46.660 D_real: 0.000 D_fake: 0.003 
(epoch: 41, iters: 1700, time: 0.043, data: 0.002) G_GAN: 5.620 G_L1: 38.812 D_real: 0.003 D_fake: 0.009 
(epoch: 41, iters: 1800, time: 0.042, data: 0.001) G_GAN: 5.107 G_L1: 27.575 D_real: 0.000 D_fake: 0.014 
(epoch: 41, iters: 1900, time: 0.045, data: 0.001) G_GAN: 3.595 G_L1: 35.594 D_real: 0.002 D_fake: 0.209 
(epoch: 41, iters: 2000, time: 0.207, data: 0.001) G_GAN: 5.035 G_L1: 36.466 D_real: 0.001 D_fake: 0.064 
(epoch: 41, iters: 2100, time: 0.039, data: 0.001) G_GAN: 7.113 G_L1: 43.794 D_real: 0.036 D_fake: 0.003 
(epoch: 41, iters: 2200, time: 0.042, data: 0.001) G_GAN: 5.544 G_L1: 40.857 D_real: 0.013 D_fake: 0.012 
(epoch: 41, iters: 2300, time: 0.040, data: 0.001) G_GAN: 1.784 G_L1: 44.214 D_real: 0.001 D_fake: 0.500 
(epoch: 41, iters: 2400, time: 0.040, data: 0.001) G_GAN: 4.282 G_L1: 34.795 D_real: 0.005 D_fake: 0.095 
End of epoch 41 / 200 	 Time Taken: 75 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 42, iters: 100, time: 0.042, data: 0.138) G_GAN: 3.929 G_L1: 40.216 D_real: 0.008 D_fake: 0.032 
(epoch: 42, iters: 200, time: 0.042, data: 0.001) G_GAN: 4.160 G_L1: 20.687 D_real: 0.212 D_fake: 0.009 
(epoch: 42, iters: 300, time: 0.039, data: 0.001) G_GAN: 4.216 G_L1: 43.295 D_real: 0.001 D_fake: 0.129 
(epoch: 42, iters: 400, time: 0.140, data: 0.001) G_GAN: 4.856 G_L1: 50.825 D_real: 0.002 D_fake: 0.027 
(epoch: 42, iters: 500, time: 0.038, data: 0.001) G_GAN: 4.626 G_L1: 28.321 D_real: 0.002 D_fake: 0.051 
(epoch: 42, iters: 600, time: 0.037, data: 0.001) G_GAN: 4.714 G_L1: 22.795 D_real: 0.015 D_fake: 0.027 
(epoch: 42, iters: 700, time: 0.042, data: 0.001) G_GAN: 9.815 G_L1: 49.502 D_real: 0.019 D_fake: 0.003 
(epoch: 42, iters: 800, time: 0.041, data: 0.001) G_GAN: 5.682 G_L1: 38.609 D_real: 0.000 D_fake: 0.008 
(epoch: 42, iters: 900, time: 0.043, data: 0.001) G_GAN: 7.510 G_L1: 44.866 D_real: 0.000 D_fake: 0.002 
(epoch: 42, iters: 1000, time: 0.040, data: 0.001) G_GAN: 7.133 G_L1: 39.652 D_real: 0.017 D_fake: 0.005 
(epoch: 42, iters: 1100, time: 0.043, data: 0.001) G_GAN: 4.139 G_L1: 42.031 D_real: 0.021 D_fake: 0.206 
(epoch: 42, iters: 1200, time: 0.039, data: 0.001) G_GAN: 7.314 G_L1: 35.265 D_real: 0.354 D_fake: 0.001 
(epoch: 42, iters: 1300, time: 0.041, data: 0.002) G_GAN: 4.284 G_L1: 29.780 D_real: 0.017 D_fake: 0.035 
(epoch: 42, iters: 1400, time: 0.041, data: 0.001) G_GAN: 4.115 G_L1: 38.071 D_real: 0.001 D_fake: 0.189 
(epoch: 42, iters: 1500, time: 0.042, data: 0.001) G_GAN: 1.133 G_L1: 21.292 D_real: 0.777 D_fake: 0.031 
(epoch: 42, iters: 1600, time: 0.144, data: 0.001) G_GAN: 7.153 G_L1: 33.624 D_real: 0.002 D_fake: 0.002 
saving the latest model (epoch 42, total_iters 100000)
(epoch: 42, iters: 1700, time: 0.041, data: 0.002) G_GAN: 6.736 G_L1: 47.966 D_real: 0.000 D_fake: 0.002 
(epoch: 42, iters: 1800, time: 0.042, data: 0.001) G_GAN: 1.782 G_L1: 42.169 D_real: 0.944 D_fake: 0.043 
(epoch: 42, iters: 1900, time: 0.034, data: 0.001) G_GAN: 4.745 G_L1: 33.184 D_real: 0.341 D_fake: 0.002 
(epoch: 42, iters: 2000, time: 0.039, data: 0.002) G_GAN: 4.588 G_L1: 39.990 D_real: 0.039 D_fake: 0.033 
(epoch: 42, iters: 2100, time: 0.042, data: 0.001) G_GAN: 10.384 G_L1: 35.921 D_real: 0.000 D_fake: 0.000 
(epoch: 42, iters: 2200, time: 0.043, data: 0.002) G_GAN: 6.094 G_L1: 30.248 D_real: 0.019 D_fake: 0.002 
(epoch: 42, iters: 2300, time: 0.042, data: 0.001) G_GAN: 6.081 G_L1: 40.654 D_real: 0.000 D_fake: 0.004 
(epoch: 42, iters: 2400, time: 0.040, data: 0.001) G_GAN: 5.342 G_L1: 63.442 D_real: 0.000 D_fake: 0.011 
End of epoch 42 / 200 	 Time Taken: 76 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 43, iters: 100, time: 0.039, data: 0.138) G_GAN: 8.344 G_L1: 52.802 D_real: 0.000 D_fake: 0.002 
(epoch: 43, iters: 200, time: 0.041, data: 0.001) G_GAN: 4.703 G_L1: 54.385 D_real: 0.000 D_fake: 0.032 
(epoch: 43, iters: 300, time: 0.044, data: 0.001) G_GAN: 4.168 G_L1: 36.412 D_real: 0.000 D_fake: 0.495 
(epoch: 43, iters: 400, time: 0.144, data: 0.002) G_GAN: 5.520 G_L1: 43.104 D_real: 0.055 D_fake: 0.010 
(epoch: 43, iters: 500, time: 0.042, data: 0.001) G_GAN: 5.087 G_L1: 49.200 D_real: 0.068 D_fake: 0.013 
(epoch: 43, iters: 600, time: 0.042, data: 0.001) G_GAN: 2.749 G_L1: 25.935 D_real: 0.082 D_fake: 0.073 
(epoch: 43, iters: 700, time: 0.041, data: 0.001) G_GAN: 3.870 G_L1: 38.257 D_real: 0.000 D_fake: 0.077 
(epoch: 43, iters: 800, time: 0.042, data: 0.001) G_GAN: 7.613 G_L1: 32.994 D_real: 0.081 D_fake: 0.001 
(epoch: 43, iters: 900, time: 0.041, data: 0.001) G_GAN: 5.798 G_L1: 37.190 D_real: 0.041 D_fake: 0.008 
(epoch: 43, iters: 1000, time: 0.042, data: 0.001) G_GAN: 4.160 G_L1: 49.221 D_real: 0.000 D_fake: 0.195 
(epoch: 43, iters: 1100, time: 0.042, data: 0.001) G_GAN: 11.993 G_L1: 50.129 D_real: 0.012 D_fake: 0.000 
(epoch: 43, iters: 1200, time: 0.138, data: 0.001) G_GAN: 6.110 G_L1: 36.385 D_real: 0.078 D_fake: 0.004 
(epoch: 43, iters: 1300, time: 0.042, data: 0.002) G_GAN: 8.753 G_L1: 39.664 D_real: 0.000 D_fake: 0.001 
(epoch: 43, iters: 1400, time: 0.043, data: 0.001) G_GAN: 5.445 G_L1: 43.414 D_real: 0.082 D_fake: 0.004 
(epoch: 43, iters: 1500, time: 0.042, data: 0.001) G_GAN: 3.028 G_L1: 36.510 D_real: 0.115 D_fake: 0.026 
(epoch: 43, iters: 1600, time: 0.038, data: 0.001) G_GAN: 3.741 G_L1: 35.401 D_real: 0.001 D_fake: 0.363 
(epoch: 43, iters: 1700, time: 0.041, data: 0.001) G_GAN: 5.465 G_L1: 44.442 D_real: 0.000 D_fake: 0.017 
(epoch: 43, iters: 1800, time: 0.046, data: 0.001) G_GAN: 4.815 G_L1: 36.597 D_real: 0.048 D_fake: 0.014 
(epoch: 43, iters: 1900, time: 0.040, data: 0.001) G_GAN: 5.991 G_L1: 45.032 D_real: 0.012 D_fake: 0.005 
(epoch: 43, iters: 2000, time: 0.044, data: 0.001) G_GAN: 5.678 G_L1: 25.020 D_real: 0.006 D_fake: 0.007 
(epoch: 43, iters: 2100, time: 0.041, data: 0.001) G_GAN: 3.654 G_L1: 43.416 D_real: 0.000 D_fake: 0.104 
(epoch: 43, iters: 2200, time: 0.042, data: 0.001) G_GAN: 2.600 G_L1: 24.321 D_real: 0.196 D_fake: 0.104 
(epoch: 43, iters: 2300, time: 0.042, data: 0.001) G_GAN: 5.917 G_L1: 28.303 D_real: 0.062 D_fake: 0.015 
(epoch: 43, iters: 2400, time: 0.042, data: 0.001) G_GAN: 5.907 G_L1: 42.695 D_real: 0.020 D_fake: 0.011 
End of epoch 43 / 200 	 Time Taken: 75 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 44, iters: 100, time: 0.041, data: 0.139) G_GAN: 7.322 G_L1: 43.365 D_real: 0.000 D_fake: 0.002 
(epoch: 44, iters: 200, time: 0.039, data: 0.001) G_GAN: 4.326 G_L1: 26.287 D_real: 0.007 D_fake: 0.158 
(epoch: 44, iters: 300, time: 0.043, data: 0.002) G_GAN: 5.453 G_L1: 51.547 D_real: 0.002 D_fake: 0.033 
(epoch: 44, iters: 400, time: 0.153, data: 0.001) G_GAN: 1.327 G_L1: 18.108 D_real: 0.813 D_fake: 0.037 
(epoch: 44, iters: 500, time: 0.042, data: 0.001) G_GAN: 2.990 G_L1: 21.753 D_real: 0.664 D_fake: 0.017 
(epoch: 44, iters: 600, time: 0.041, data: 0.001) G_GAN: 5.137 G_L1: 34.376 D_real: 0.018 D_fake: 0.007 
(epoch: 44, iters: 700, time: 0.043, data: 0.001) G_GAN: 4.815 G_L1: 32.155 D_real: 0.002 D_fake: 0.019 
(epoch: 44, iters: 800, time: 0.153, data: 0.001) G_GAN: 4.778 G_L1: 29.457 D_real: 0.001 D_fake: 0.069 
(epoch: 44, iters: 900, time: 0.038, data: 0.001) G_GAN: 1.697 G_L1: 37.176 D_real: 0.414 D_fake: 0.048 
(epoch: 44, iters: 1000, time: 0.041, data: 0.001) G_GAN: 7.033 G_L1: 38.572 D_real: 0.396 D_fake: 0.001 
(epoch: 44, iters: 1100, time: 0.042, data: 0.001) G_GAN: 6.473 G_L1: 29.098 D_real: 0.000 D_fake: 0.003 
(epoch: 44, iters: 1200, time: 0.043, data: 0.001) G_GAN: 3.997 G_L1: 37.067 D_real: 0.013 D_fake: 0.035 
(epoch: 44, iters: 1300, time: 0.040, data: 0.001) G_GAN: 4.277 G_L1: 26.075 D_real: 0.000 D_fake: 0.553 
(epoch: 44, iters: 1400, time: 0.047, data: 0.001) G_GAN: 2.901 G_L1: 44.223 D_real: 0.000 D_fake: 0.060 
(epoch: 44, iters: 1500, time: 0.042, data: 0.001) G_GAN: 5.997 G_L1: 41.673 D_real: 0.000 D_fake: 0.005 
(epoch: 44, iters: 1600, time: 0.042, data: 0.002) G_GAN: 4.526 G_L1: 37.534 D_real: 0.000 D_fake: 0.129 
(epoch: 44, iters: 1700, time: 0.041, data: 0.001) G_GAN: 7.016 G_L1: 42.308 D_real: 0.251 D_fake: 0.001 
(epoch: 44, iters: 1800, time: 0.042, data: 0.001) G_GAN: 6.143 G_L1: 36.615 D_real: 0.001 D_fake: 0.005 
saving the latest model (epoch 44, total_iters 105000)
(epoch: 44, iters: 1900, time: 0.042, data: 0.002) G_GAN: 4.750 G_L1: 48.930 D_real: 0.000 D_fake: 0.020 
(epoch: 44, iters: 2000, time: 0.045, data: 0.002) G_GAN: 6.691 G_L1: 41.006 D_real: 0.382 D_fake: 0.001 
(epoch: 44, iters: 2100, time: 0.043, data: 0.001) G_GAN: 2.177 G_L1: 66.022 D_real: 0.648 D_fake: 0.055 
(epoch: 44, iters: 2200, time: 0.042, data: 0.001) G_GAN: 2.978 G_L1: 30.231 D_real: 0.226 D_fake: 0.088 
(epoch: 44, iters: 2300, time: 0.041, data: 0.001) G_GAN: 3.716 G_L1: 27.249 D_real: 0.036 D_fake: 0.056 
(epoch: 44, iters: 2400, time: 0.039, data: 0.001) G_GAN: 4.928 G_L1: 17.369 D_real: 0.033 D_fake: 0.012 
End of epoch 44 / 200 	 Time Taken: 77 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 45, iters: 100, time: 0.045, data: 0.143) G_GAN: 4.338 G_L1: 48.504 D_real: 0.008 D_fake: 0.025 
(epoch: 45, iters: 200, time: 0.041, data: 0.001) G_GAN: 6.674 G_L1: 35.610 D_real: 0.082 D_fake: 0.002 
(epoch: 45, iters: 300, time: 0.042, data: 0.001) G_GAN: 4.685 G_L1: 27.536 D_real: 0.555 D_fake: 0.020 
(epoch: 45, iters: 400, time: 0.148, data: 0.001) G_GAN: 8.227 G_L1: 34.649 D_real: 0.003 D_fake: 0.001 
(epoch: 45, iters: 500, time: 0.045, data: 0.001) G_GAN: 4.236 G_L1: 25.446 D_real: 0.143 D_fake: 0.021 
(epoch: 45, iters: 600, time: 0.042, data: 0.001) G_GAN: 4.242 G_L1: 44.208 D_real: 0.003 D_fake: 0.078 
(epoch: 45, iters: 700, time: 0.041, data: 0.002) G_GAN: 3.890 G_L1: 33.417 D_real: 0.000 D_fake: 0.306 
(epoch: 45, iters: 800, time: 0.041, data: 0.001) G_GAN: 2.584 G_L1: 20.633 D_real: 0.071 D_fake: 0.063 
(epoch: 45, iters: 900, time: 0.046, data: 0.001) G_GAN: 4.765 G_L1: 18.577 D_real: 0.498 D_fake: 0.007 
(epoch: 45, iters: 1000, time: 0.042, data: 0.001) G_GAN: 4.383 G_L1: 47.643 D_real: 0.541 D_fake: 0.008 
(epoch: 45, iters: 1100, time: 0.043, data: 0.001) G_GAN: 5.407 G_L1: 41.044 D_real: 0.007 D_fake: 0.019 
(epoch: 45, iters: 1200, time: 0.041, data: 0.001) G_GAN: 6.126 G_L1: 31.033 D_real: 0.032 D_fake: 0.005 
(epoch: 45, iters: 1300, time: 0.042, data: 0.001) G_GAN: 4.984 G_L1: 57.567 D_real: 0.000 D_fake: 0.565 
(epoch: 45, iters: 1400, time: 0.046, data: 0.001) G_GAN: 7.308 G_L1: 36.870 D_real: 0.000 D_fake: 0.002 
(epoch: 45, iters: 1500, time: 0.042, data: 0.001) G_GAN: 6.784 G_L1: 22.813 D_real: 0.171 D_fake: 0.001 
(epoch: 45, iters: 1600, time: 0.041, data: 0.001) G_GAN: 4.928 G_L1: 51.641 D_real: 0.000 D_fake: 0.120 
(epoch: 45, iters: 1700, time: 0.040, data: 0.001) G_GAN: 4.436 G_L1: 33.254 D_real: 0.021 D_fake: 0.004 
(epoch: 45, iters: 1800, time: 0.041, data: 0.001) G_GAN: 5.126 G_L1: 44.874 D_real: 0.014 D_fake: 0.052 
(epoch: 45, iters: 1900, time: 0.039, data: 0.001) G_GAN: 6.237 G_L1: 37.941 D_real: 0.000 D_fake: 0.002 
(epoch: 45, iters: 2000, time: 0.039, data: 0.001) G_GAN: 3.639 G_L1: 23.691 D_real: 0.717 D_fake: 0.008 
(epoch: 45, iters: 2100, time: 0.042, data: 0.001) G_GAN: 7.147 G_L1: 32.895 D_real: 0.018 D_fake: 0.004 
(epoch: 45, iters: 2200, time: 0.040, data: 0.001) G_GAN: 5.350 G_L1: 38.896 D_real: 0.000 D_fake: 0.160 
(epoch: 45, iters: 2300, time: 0.041, data: 0.001) G_GAN: 8.993 G_L1: 33.534 D_real: 0.225 D_fake: 0.000 
(epoch: 45, iters: 2400, time: 0.149, data: 0.002) G_GAN: 4.360 G_L1: 32.628 D_real: 0.003 D_fake: 0.018 
saving the model at the end of epoch 45, iters 108000
End of epoch 45 / 200 	 Time Taken: 76 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 46, iters: 100, time: 0.042, data: 0.135) G_GAN: 4.185 G_L1: 31.172 D_real: 0.000 D_fake: 0.072 
(epoch: 46, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.940 G_L1: 26.161 D_real: 0.013 D_fake: 0.036 
(epoch: 46, iters: 300, time: 0.041, data: 0.001) G_GAN: 5.938 G_L1: 30.978 D_real: 0.043 D_fake: 0.005 
(epoch: 46, iters: 400, time: 0.155, data: 0.001) G_GAN: 3.784 G_L1: 30.419 D_real: 0.992 D_fake: 0.006 
(epoch: 46, iters: 500, time: 0.042, data: 0.001) G_GAN: 4.334 G_L1: 37.896 D_real: 0.045 D_fake: 0.032 
