/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 42, iters: 600, time: 0.044, data: 0.001) G_GAN: 3.540 G_L1: 31.971 D_real: 0.089 D_fake: 0.088 
(epoch: 42, iters: 700, time: 0.044, data: 0.001) G_GAN: 3.274 G_L1: 32.234 D_real: 0.558 D_fake: 0.043 
(epoch: 42, iters: 800, time: 0.043, data: 0.002) G_GAN: 2.440 G_L1: 37.845 D_real: 0.075 D_fake: 0.213 
(epoch: 42, iters: 900, time: 0.044, data: 0.002) G_GAN: 2.533 G_L1: 27.642 D_real: 0.628 D_fake: 0.077 
(epoch: 42, iters: 1000, time: 0.044, data: 0.001) G_GAN: 2.443 G_L1: 29.538 D_real: 0.215 D_fake: 0.077 
(epoch: 42, iters: 1100, time: 0.041, data: 0.001) G_GAN: 4.735 G_L1: 42.002 D_real: 0.235 D_fake: 0.040 
(epoch: 42, iters: 1200, time: 0.042, data: 0.001) G_GAN: 2.441 G_L1: 39.499 D_real: 0.015 D_fake: 0.605 
(epoch: 42, iters: 1300, time: 0.046, data: 0.002) G_GAN: 2.732 G_L1: 39.438 D_real: 0.015 D_fake: 0.178 
(epoch: 42, iters: 1400, time: 0.043, data: 0.002) G_GAN: 2.676 G_L1: 32.791 D_real: 0.000 D_fake: 0.140 
(epoch: 42, iters: 1500, time: 0.045, data: 0.001) G_GAN: 3.838 G_L1: 33.822 D_real: 0.016 D_fake: 0.044 
(epoch: 42, iters: 1600, time: 0.147, data: 0.001) G_GAN: 1.867 G_L1: 36.648 D_real: 0.019 D_fake: 0.345 
saving the latest model (epoch 42, total_iters 100000)
(epoch: 42, iters: 1700, time: 0.044, data: 0.001) G_GAN: 1.386 G_L1: 39.196 D_real: 0.785 D_fake: 0.174 
(epoch: 42, iters: 1800, time: 0.040, data: 0.002) G_GAN: 1.957 G_L1: 23.286 D_real: 1.811 D_fake: 0.095 
(epoch: 42, iters: 1900, time: 0.043, data: 0.001) G_GAN: 1.329 G_L1: 22.770 D_real: 1.128 D_fake: 0.173 
(epoch: 42, iters: 2000, time: 0.046, data: 0.001) G_GAN: 2.520 G_L1: 31.103 D_real: 0.107 D_fake: 0.315 
(epoch: 42, iters: 2100, time: 0.043, data: 0.001) G_GAN: 2.626 G_L1: 29.727 D_real: 1.953 D_fake: 0.028 
(epoch: 42, iters: 2200, time: 0.043, data: 0.001) G_GAN: 2.316 G_L1: 27.284 D_real: 0.053 D_fake: 0.176 
(epoch: 42, iters: 2300, time: 0.043, data: 0.001) G_GAN: 2.751 G_L1: 42.808 D_real: 0.000 D_fake: 0.162 
(epoch: 42, iters: 2400, time: 0.040, data: 0.001) G_GAN: 2.887 G_L1: 24.350 D_real: 0.068 D_fake: 0.085 
End of epoch 42 / 200 	 Time Taken: 83 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 43, iters: 100, time: 0.043, data: 0.158) G_GAN: 2.902 G_L1: 38.393 D_real: 0.003 D_fake: 0.200 
(epoch: 43, iters: 200, time: 0.044, data: 0.001) G_GAN: 3.656 G_L1: 29.085 D_real: 0.020 D_fake: 0.059 
(epoch: 43, iters: 300, time: 0.046, data: 0.002) G_GAN: 2.612 G_L1: 38.759 D_real: 0.036 D_fake: 0.329 
(epoch: 43, iters: 400, time: 0.147, data: 0.002) G_GAN: 1.577 G_L1: 36.504 D_real: 0.291 D_fake: 0.860 
(epoch: 43, iters: 500, time: 0.043, data: 0.001) G_GAN: 2.134 G_L1: 30.533 D_real: 0.444 D_fake: 0.134 
(epoch: 43, iters: 600, time: 0.043, data: 0.001) G_GAN: 2.912 G_L1: 38.034 D_real: 0.073 D_fake: 0.089 
(epoch: 43, iters: 700, time: 0.043, data: 0.001) G_GAN: 2.551 G_L1: 27.975 D_real: 0.311 D_fake: 0.113 
(epoch: 43, iters: 800, time: 0.043, data: 0.001) G_GAN: 1.363 G_L1: 17.895 D_real: 1.046 D_fake: 0.098 
(epoch: 43, iters: 900, time: 0.042, data: 0.001) G_GAN: 2.093 G_L1: 30.669 D_real: 0.231 D_fake: 0.401 
(epoch: 43, iters: 1000, time: 0.042, data: 0.002) G_GAN: 1.365 G_L1: 21.625 D_real: 1.456 D_fake: 0.143 
(epoch: 43, iters: 1100, time: 0.042, data: 0.002) G_GAN: 1.762 G_L1: 34.459 D_real: 0.006 D_fake: 0.351 
(epoch: 43, iters: 1200, time: 0.149, data: 0.001) G_GAN: 3.342 G_L1: 48.225 D_real: 0.000 D_fake: 0.097 
(epoch: 43, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.658 G_L1: 48.413 D_real: 0.052 D_fake: 0.438 
(epoch: 43, iters: 1400, time: 0.043, data: 0.001) G_GAN: 3.588 G_L1: 45.567 D_real: 0.000 D_fake: 0.054 
(epoch: 43, iters: 1500, time: 0.037, data: 0.001) G_GAN: 2.120 G_L1: 20.979 D_real: 0.051 D_fake: 0.226 
(epoch: 43, iters: 1600, time: 0.043, data: 0.001) G_GAN: 2.591 G_L1: 40.748 D_real: 0.000 D_fake: 0.372 
(epoch: 43, iters: 1700, time: 0.042, data: 0.002) G_GAN: 2.608 G_L1: 40.345 D_real: 0.105 D_fake: 0.231 
(epoch: 43, iters: 1800, time: 0.042, data: 0.001) G_GAN: 1.914 G_L1: 26.557 D_real: 0.032 D_fake: 0.641 
(epoch: 43, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.589 G_L1: 35.101 D_real: 0.436 D_fake: 0.147 
(epoch: 43, iters: 2000, time: 0.045, data: 0.001) G_GAN: 1.501 G_L1: 32.544 D_real: 0.045 D_fake: 1.068 
(epoch: 43, iters: 2100, time: 0.045, data: 0.001) G_GAN: 2.274 G_L1: 23.174 D_real: 0.074 D_fake: 0.324 
(epoch: 43, iters: 2200, time: 0.041, data: 0.001) G_GAN: 2.697 G_L1: 47.515 D_real: 0.020 D_fake: 0.657 
(epoch: 43, iters: 2300, time: 0.046, data: 0.001) G_GAN: 2.300 G_L1: 37.951 D_real: 0.056 D_fake: 0.609 
(epoch: 43, iters: 2400, time: 0.039, data: 0.001) G_GAN: 3.793 G_L1: 27.918 D_real: 0.985 D_fake: 0.013 
End of epoch 43 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 44, iters: 100, time: 0.039, data: 0.151) G_GAN: 3.086 G_L1: 45.438 D_real: 0.074 D_fake: 0.098 
(epoch: 44, iters: 200, time: 0.043, data: 0.001) G_GAN: 3.124 G_L1: 35.820 D_real: 0.549 D_fake: 0.070 
(epoch: 44, iters: 300, time: 0.043, data: 0.001) G_GAN: 3.712 G_L1: 28.344 D_real: 0.315 D_fake: 0.033 
(epoch: 44, iters: 400, time: 0.162, data: 0.001) G_GAN: 3.011 G_L1: 41.292 D_real: 0.000 D_fake: 0.137 
(epoch: 44, iters: 500, time: 0.046, data: 0.001) G_GAN: 2.485 G_L1: 25.654 D_real: 0.018 D_fake: 0.348 
(epoch: 44, iters: 600, time: 0.044, data: 0.001) G_GAN: 3.134 G_L1: 21.718 D_real: 2.653 D_fake: 0.015 
(epoch: 44, iters: 700, time: 0.042, data: 0.002) G_GAN: 2.013 G_L1: 30.197 D_real: 0.156 D_fake: 0.351 
(epoch: 44, iters: 800, time: 0.149, data: 0.001) G_GAN: 2.253 G_L1: 31.352 D_real: 0.002 D_fake: 0.282 
(epoch: 44, iters: 900, time: 0.046, data: 0.001) G_GAN: 2.562 G_L1: 32.114 D_real: 0.026 D_fake: 1.119 
(epoch: 44, iters: 1000, time: 0.045, data: 0.002) G_GAN: 4.889 G_L1: 32.547 D_real: 0.021 D_fake: 0.024 
(epoch: 44, iters: 1100, time: 0.041, data: 0.002) G_GAN: 1.172 G_L1: 31.550 D_real: 1.593 D_fake: 0.166 
(epoch: 44, iters: 1200, time: 0.043, data: 0.001) G_GAN: 5.856 G_L1: 42.989 D_real: 0.001 D_fake: 0.007 
(epoch: 44, iters: 1300, time: 0.045, data: 0.001) G_GAN: 1.949 G_L1: 33.934 D_real: 0.719 D_fake: 0.238 
(epoch: 44, iters: 1400, time: 0.046, data: 0.001) G_GAN: 4.414 G_L1: 42.311 D_real: 0.025 D_fake: 0.039 
(epoch: 44, iters: 1500, time: 0.044, data: 0.001) G_GAN: 1.654 G_L1: 21.812 D_real: 0.206 D_fake: 0.574 
(epoch: 44, iters: 1600, time: 0.043, data: 0.001) G_GAN: 3.217 G_L1: 41.905 D_real: 0.019 D_fake: 0.091 
(epoch: 44, iters: 1700, time: 0.046, data: 0.002) G_GAN: 2.376 G_L1: 16.738 D_real: 0.470 D_fake: 0.128 
(epoch: 44, iters: 1800, time: 0.044, data: 0.002) G_GAN: 2.293 G_L1: 29.080 D_real: 0.144 D_fake: 0.863 
saving the latest model (epoch 44, total_iters 105000)
(epoch: 44, iters: 1900, time: 0.043, data: 0.002) G_GAN: 1.803 G_L1: 29.617 D_real: 0.000 D_fake: 0.283 
(epoch: 44, iters: 2000, time: 0.042, data: 0.002) G_GAN: 2.957 G_L1: 39.827 D_real: 0.195 D_fake: 0.139 
(epoch: 44, iters: 2100, time: 0.046, data: 0.001) G_GAN: 2.013 G_L1: 33.413 D_real: 0.534 D_fake: 0.186 
(epoch: 44, iters: 2200, time: 0.044, data: 0.001) G_GAN: 3.254 G_L1: 32.972 D_real: 0.000 D_fake: 0.091 
(epoch: 44, iters: 2300, time: 0.043, data: 0.001) G_GAN: 2.328 G_L1: 34.027 D_real: 0.000 D_fake: 0.262 
(epoch: 44, iters: 2400, time: 0.041, data: 0.001) G_GAN: 2.382 G_L1: 36.502 D_real: 0.259 D_fake: 0.261 
End of epoch 44 / 200 	 Time Taken: 83 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 45, iters: 100, time: 0.042, data: 0.155) G_GAN: 3.645 G_L1: 34.875 D_real: 0.053 D_fake: 0.079 
(epoch: 45, iters: 200, time: 0.042, data: 0.001) G_GAN: 2.638 G_L1: 26.633 D_real: 0.077 D_fake: 0.468 
(epoch: 45, iters: 300, time: 0.043, data: 0.001) G_GAN: 3.309 G_L1: 37.274 D_real: 0.014 D_fake: 0.091 
(epoch: 45, iters: 400, time: 0.152, data: 0.001) G_GAN: 2.969 G_L1: 27.077 D_real: 0.048 D_fake: 0.151 
(epoch: 45, iters: 500, time: 0.046, data: 0.002) G_GAN: 2.021 G_L1: 31.678 D_real: 0.059 D_fake: 1.360 
(epoch: 45, iters: 600, time: 0.046, data: 0.001) G_GAN: 1.063 G_L1: 31.034 D_real: 0.631 D_fake: 0.335 
(epoch: 45, iters: 700, time: 0.041, data: 0.001) G_GAN: 3.402 G_L1: 29.099 D_real: 0.066 D_fake: 0.038 
(epoch: 45, iters: 800, time: 0.045, data: 0.002) G_GAN: 2.025 G_L1: 27.387 D_real: 0.371 D_fake: 0.391 
(epoch: 45, iters: 900, time: 0.039, data: 0.001) G_GAN: 2.808 G_L1: 26.130 D_real: 0.362 D_fake: 0.069 
(epoch: 45, iters: 1000, time: 0.042, data: 0.002) G_GAN: 4.633 G_L1: 42.169 D_real: 0.000 D_fake: 0.024 
(epoch: 45, iters: 1100, time: 0.046, data: 0.001) G_GAN: 2.417 G_L1: 26.153 D_real: 0.004 D_fake: 0.609 
(epoch: 45, iters: 1200, time: 0.041, data: 0.001) G_GAN: 2.156 G_L1: 34.730 D_real: 1.222 D_fake: 0.108 
(epoch: 45, iters: 1300, time: 0.044, data: 0.001) G_GAN: 2.958 G_L1: 38.246 D_real: 0.044 D_fake: 0.204 
(epoch: 45, iters: 1400, time: 0.043, data: 0.002) G_GAN: 2.516 G_L1: 24.533 D_real: 0.470 D_fake: 0.064 
(epoch: 45, iters: 1500, time: 0.038, data: 0.001) G_GAN: 2.098 G_L1: 22.340 D_real: 0.129 D_fake: 0.160 
(epoch: 45, iters: 1600, time: 0.039, data: 0.001) G_GAN: 2.308 G_L1: 38.756 D_real: 0.026 D_fake: 0.589 
(epoch: 45, iters: 1700, time: 0.044, data: 0.001) G_GAN: 1.591 G_L1: 36.289 D_real: 0.001 D_fake: 0.560 
(epoch: 45, iters: 1800, time: 0.044, data: 0.001) G_GAN: 2.959 G_L1: 32.342 D_real: 0.049 D_fake: 0.240 
(epoch: 45, iters: 1900, time: 0.042, data: 0.001) G_GAN: 4.292 G_L1: 44.026 D_real: 0.010 D_fake: 0.056 
(epoch: 45, iters: 2000, time: 0.045, data: 0.002) G_GAN: 3.057 G_L1: 36.761 D_real: 0.002 D_fake: 0.128 
(epoch: 45, iters: 2100, time: 0.039, data: 0.001) G_GAN: 2.021 G_L1: 22.450 D_real: 0.076 D_fake: 0.726 
(epoch: 45, iters: 2200, time: 0.043, data: 0.001) G_GAN: 1.835 G_L1: 27.832 D_real: 0.650 D_fake: 0.282 
(epoch: 45, iters: 2300, time: 0.047, data: 0.001) G_GAN: 4.279 G_L1: 43.296 D_real: 0.001 D_fake: 0.041 
(epoch: 45, iters: 2400, time: 0.146, data: 0.001) G_GAN: 2.135 G_L1: 44.087 D_real: 0.001 D_fake: 0.462 
saving the model at the end of epoch 45, iters 108000
End of epoch 45 / 200 	 Time Taken: 83 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 46, iters: 100, time: 0.045, data: 0.148) G_GAN: 3.285 G_L1: 21.920 D_real: 0.173 D_fake: 0.047 
(epoch: 46, iters: 200, time: 0.043, data: 0.001) G_GAN: 3.356 G_L1: 35.527 D_real: 0.251 D_fake: 0.078 
(epoch: 46, iters: 300, time: 0.044, data: 0.001) G_GAN: 2.270 G_L1: 43.029 D_real: 0.014 D_fake: 0.514 
(epoch: 46, iters: 400, time: 0.161, data: 0.001) G_GAN: 3.039 G_L1: 33.933 D_real: 0.049 D_fake: 3.528 
(epoch: 46, iters: 500, time: 0.038, data: 0.001) G_GAN: 2.293 G_L1: 28.356 D_real: 0.031 D_fake: 0.897 
(epoch: 46, iters: 600, time: 0.041, data: 0.001) G_GAN: 3.702 G_L1: 32.366 D_real: 0.122 D_fake: 0.049 
(epoch: 46, iters: 700, time: 0.046, data: 0.001) G_GAN: 3.060 G_L1: 34.299 D_real: 0.208 D_fake: 0.090 
(epoch: 46, iters: 800, time: 0.045, data: 0.001) G_GAN: 3.532 G_L1: 40.211 D_real: 0.001 D_fake: 0.057 
(epoch: 46, iters: 900, time: 0.044, data: 0.001) G_GAN: 3.413 G_L1: 29.331 D_real: 0.149 D_fake: 1.288 
(epoch: 46, iters: 1000, time: 0.043, data: 0.002) G_GAN: 2.288 G_L1: 33.948 D_real: 0.061 D_fake: 0.188 
(epoch: 46, iters: 1100, time: 0.038, data: 0.001) G_GAN: 3.287 G_L1: 36.152 D_real: 0.001 D_fake: 0.118 
(epoch: 46, iters: 1200, time: 0.043, data: 0.001) G_GAN: 2.236 G_L1: 33.318 D_real: 0.002 D_fake: 0.945 
(epoch: 46, iters: 1300, time: 0.043, data: 0.002) G_GAN: 3.885 G_L1: 27.049 D_real: 0.187 D_fake: 0.073 
(epoch: 46, iters: 1400, time: 0.039, data: 0.001) G_GAN: 0.991 G_L1: 24.835 D_real: 1.346 D_fake: 0.211 
(epoch: 46, iters: 1500, time: 0.043, data: 0.001) G_GAN: 2.708 G_L1: 31.350 D_real: 0.003 D_fake: 0.211 
(epoch: 46, iters: 1600, time: 0.041, data: 0.001) G_GAN: 1.813 G_L1: 30.037 D_real: 0.885 D_fake: 0.285 
(epoch: 46, iters: 1700, time: 0.043, data: 0.002) G_GAN: 1.559 G_L1: 34.469 D_real: 0.549 D_fake: 0.614 
(epoch: 46, iters: 1800, time: 0.042, data: 0.001) G_GAN: 2.294 G_L1: 35.118 D_real: 0.006 D_fake: 0.964 
(epoch: 46, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.355 G_L1: 48.356 D_real: 0.000 D_fake: 0.601 
(epoch: 46, iters: 2000, time: 0.237, data: 0.001) G_GAN: 3.060 G_L1: 28.221 D_real: 0.153 D_fake: 0.114 
saving the latest model (epoch 46, total_iters 110000)
(epoch: 46, iters: 2100, time: 0.045, data: 0.002) G_GAN: 4.562 G_L1: 39.043 D_real: 0.386 D_fake: 0.012 
(epoch: 46, iters: 2200, time: 0.039, data: 0.001) G_GAN: 2.041 G_L1: 40.969 D_real: 0.218 D_fake: 0.392 
(epoch: 46, iters: 2300, time: 0.043, data: 0.001) G_GAN: 2.683 G_L1: 39.246 D_real: 3.551 D_fake: 0.045 
(epoch: 46, iters: 2400, time: 0.039, data: 0.001) G_GAN: 2.839 G_L1: 29.138 D_real: 0.606 D_fake: 0.041 
End of epoch 46 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 47, iters: 100, time: 0.045, data: 0.149) G_GAN: 4.600 G_L1: 44.781 D_real: 0.000 D_fake: 0.016 
(epoch: 47, iters: 200, time: 0.044, data: 0.001) G_GAN: 2.930 G_L1: 41.477 D_real: 0.001 D_fake: 0.095 
(epoch: 47, iters: 300, time: 0.044, data: 0.002) G_GAN: 1.970 G_L1: 26.491 D_real: 0.033 D_fake: 0.709 
(epoch: 47, iters: 400, time: 0.147, data: 0.001) G_GAN: 3.421 G_L1: 40.329 D_real: 0.376 D_fake: 0.053 
(epoch: 47, iters: 500, time: 0.042, data: 0.001) G_GAN: 2.810 G_L1: 39.554 D_real: 0.000 D_fake: 0.162 
(epoch: 47, iters: 600, time: 0.048, data: 0.002) G_GAN: 1.872 G_L1: 24.797 D_real: 0.299 D_fake: 0.973 
(epoch: 47, iters: 700, time: 0.041, data: 0.001) G_GAN: 2.472 G_L1: 32.059 D_real: 0.006 D_fake: 0.208 
(epoch: 47, iters: 800, time: 0.047, data: 0.002) G_GAN: 2.274 G_L1: 32.959 D_real: 0.036 D_fake: 0.216 
(epoch: 47, iters: 900, time: 0.040, data: 0.001) G_GAN: 2.710 G_L1: 30.029 D_real: 0.011 D_fake: 0.291 
(epoch: 47, iters: 1000, time: 0.043, data: 0.001) G_GAN: 1.698 G_L1: 21.257 D_real: 0.398 D_fake: 1.425 
(epoch: 47, iters: 1100, time: 0.043, data: 0.001) G_GAN: 4.425 G_L1: 46.544 D_real: 0.041 D_fake: 0.022 
(epoch: 47, iters: 1200, time: 0.046, data: 0.001) G_GAN: 3.575 G_L1: 40.245 D_real: 0.011 D_fake: 0.074 
(epoch: 47, iters: 1300, time: 0.044, data: 0.001) G_GAN: 1.378 G_L1: 23.935 D_real: 2.187 D_fake: 0.104 
(epoch: 47, iters: 1400, time: 0.045, data: 0.001) G_GAN: 2.126 G_L1: 22.534 D_real: 0.020 D_fake: 2.728 
(epoch: 47, iters: 1500, time: 0.042, data: 0.001) G_GAN: 3.631 G_L1: 35.898 D_real: 0.022 D_fake: 0.061 
(epoch: 47, iters: 1600, time: 0.158, data: 0.002) G_GAN: 2.899 G_L1: 30.091 D_real: 0.517 D_fake: 0.174 
(epoch: 47, iters: 1700, time: 0.044, data: 0.001) G_GAN: 2.295 G_L1: 29.403 D_real: 0.147 D_fake: 0.219 
(epoch: 47, iters: 1800, time: 0.041, data: 0.001) G_GAN: 2.160 G_L1: 43.161 D_real: 0.006 D_fake: 0.261 
(epoch: 47, iters: 1900, time: 0.044, data: 0.001) G_GAN: 1.909 G_L1: 29.165 D_real: 0.591 D_fake: 0.277 
(epoch: 47, iters: 2000, time: 0.046, data: 0.001) G_GAN: 2.897 G_L1: 29.802 D_real: 0.009 D_fake: 0.203 
(epoch: 47, iters: 2100, time: 0.039, data: 0.002) G_GAN: 2.330 G_L1: 22.361 D_real: 0.062 D_fake: 0.532 
(epoch: 47, iters: 2200, time: 0.043, data: 0.001) G_GAN: 1.301 G_L1: 30.544 D_real: 1.209 D_fake: 0.141 
(epoch: 47, iters: 2300, time: 0.044, data: 0.001) G_GAN: 2.952 G_L1: 26.147 D_real: 0.493 D_fake: 0.068 
(epoch: 47, iters: 2400, time: 0.041, data: 0.002) G_GAN: 3.094 G_L1: 36.865 D_real: 0.109 D_fake: 0.124 
End of epoch 47 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 48, iters: 100, time: 0.038, data: 0.161) G_GAN: 1.986 G_L1: 20.722 D_real: 0.474 D_fake: 0.100 
(epoch: 48, iters: 200, time: 0.041, data: 0.001) G_GAN: 2.315 G_L1: 37.193 D_real: 1.032 D_fake: 0.053 
(epoch: 48, iters: 300, time: 0.042, data: 0.001) G_GAN: 1.766 G_L1: 26.150 D_real: 0.198 D_fake: 0.718 
(epoch: 48, iters: 400, time: 0.166, data: 0.001) G_GAN: 2.839 G_L1: 41.097 D_real: 0.007 D_fake: 0.175 
(epoch: 48, iters: 500, time: 0.039, data: 0.001) G_GAN: 2.349 G_L1: 31.333 D_real: 0.284 D_fake: 0.184 
(epoch: 48, iters: 600, time: 0.049, data: 0.001) G_GAN: 2.424 G_L1: 44.619 D_real: 0.001 D_fake: 0.297 
(epoch: 48, iters: 700, time: 0.042, data: 0.001) G_GAN: 2.190 G_L1: 34.252 D_real: 0.001 D_fake: 0.707 
(epoch: 48, iters: 800, time: 0.044, data: 0.001) G_GAN: 3.253 G_L1: 27.318 D_real: 0.012 D_fake: 0.075 
(epoch: 48, iters: 900, time: 0.042, data: 0.001) G_GAN: 3.686 G_L1: 33.562 D_real: 0.120 D_fake: 0.032 
(epoch: 48, iters: 1000, time: 0.046, data: 0.001) G_GAN: 2.764 G_L1: 25.838 D_real: 0.042 D_fake: 0.143 
(epoch: 48, iters: 1100, time: 0.037, data: 0.001) G_GAN: 1.885 G_L1: 26.176 D_real: 1.106 D_fake: 0.044 
(epoch: 48, iters: 1200, time: 0.152, data: 0.001) G_GAN: 3.546 G_L1: 44.499 D_real: 0.052 D_fake: 0.145 
(epoch: 48, iters: 1300, time: 0.044, data: 0.001) G_GAN: 2.339 G_L1: 37.444 D_real: 0.000 D_fake: 0.265 
(epoch: 48, iters: 1400, time: 0.045, data: 0.001) G_GAN: 3.746 G_L1: 33.012 D_real: 0.122 D_fake: 0.054 
(epoch: 48, iters: 1500, time: 0.045, data: 0.001) G_GAN: 1.851 G_L1: 34.496 D_real: 0.498 D_fake: 0.554 
(epoch: 48, iters: 1600, time: 0.045, data: 0.002) G_GAN: 2.372 G_L1: 42.861 D_real: 0.005 D_fake: 0.978 
(epoch: 48, iters: 1700, time: 0.039, data: 0.001) G_GAN: 2.599 G_L1: 21.619 D_real: 0.121 D_fake: 0.526 
(epoch: 48, iters: 1800, time: 0.044, data: 0.001) G_GAN: 1.937 G_L1: 20.377 D_real: 0.326 D_fake: 0.083 
(epoch: 48, iters: 1900, time: 0.043, data: 0.001) G_GAN: 1.882 G_L1: 27.517 D_real: 1.062 D_fake: 0.051 
(epoch: 48, iters: 2000, time: 0.044, data: 0.001) G_GAN: 2.659 G_L1: 36.396 D_real: 0.303 D_fake: 0.117 
(epoch: 48, iters: 2100, time: 0.043, data: 0.001) G_GAN: 3.470 G_L1: 17.063 D_real: 0.212 D_fake: 1.142 
(epoch: 48, iters: 2200, time: 0.045, data: 0.002) G_GAN: 2.710 G_L1: 37.522 D_real: 0.283 D_fake: 0.107 
saving the latest model (epoch 48, total_iters 115000)
(epoch: 48, iters: 2300, time: 0.041, data: 0.002) G_GAN: 2.283 G_L1: 24.995 D_real: 0.744 D_fake: 0.155 
(epoch: 48, iters: 2400, time: 0.039, data: 0.001) G_GAN: 2.773 G_L1: 32.877 D_real: 0.015 D_fake: 0.246 
End of epoch 48 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 49, iters: 100, time: 0.041, data: 0.153) G_GAN: 1.745 G_L1: 28.873 D_real: 0.679 D_fake: 0.185 
(epoch: 49, iters: 200, time: 0.045, data: 0.002) G_GAN: 1.851 G_L1: 33.381 D_real: 0.049 D_fake: 0.388 
(epoch: 49, iters: 300, time: 0.041, data: 0.001) G_GAN: 2.054 G_L1: 36.384 D_real: 0.600 D_fake: 0.182 
(epoch: 49, iters: 400, time: 0.158, data: 0.001) G_GAN: 4.462 G_L1: 27.970 D_real: 0.053 D_fake: 0.017 
(epoch: 49, iters: 500, time: 0.042, data: 0.001) G_GAN: 2.593 G_L1: 36.674 D_real: 0.005 D_fake: 0.388 
(epoch: 49, iters: 600, time: 0.044, data: 0.001) G_GAN: 2.881 G_L1: 31.887 D_real: 0.036 D_fake: 0.301 
(epoch: 49, iters: 700, time: 0.043, data: 0.001) G_GAN: 2.963 G_L1: 24.591 D_real: 0.010 D_fake: 1.378 
(epoch: 49, iters: 800, time: 0.161, data: 0.001) G_GAN: 2.859 G_L1: 23.152 D_real: 0.005 D_fake: 0.118 
(epoch: 49, iters: 900, time: 0.043, data: 0.001) G_GAN: 2.454 G_L1: 34.298 D_real: 0.016 D_fake: 0.435 
(epoch: 49, iters: 1000, time: 0.043, data: 0.001) G_GAN: 2.183 G_L1: 29.125 D_real: 0.405 D_fake: 0.219 
(epoch: 49, iters: 1100, time: 0.045, data: 0.002) G_GAN: 3.270 G_L1: 25.192 D_real: 0.085 D_fake: 0.072 
(epoch: 49, iters: 1200, time: 0.043, data: 0.001) G_GAN: 1.592 G_L1: 26.132 D_real: 0.486 D_fake: 0.174 
(epoch: 49, iters: 1300, time: 0.044, data: 0.001) G_GAN: 2.735 G_L1: 32.012 D_real: 0.089 D_fake: 0.145 
(epoch: 49, iters: 1400, time: 0.035, data: 0.001) G_GAN: 2.123 G_L1: 21.734 D_real: 0.048 D_fake: 0.691 
(epoch: 49, iters: 1500, time: 0.043, data: 0.001) G_GAN: 3.218 G_L1: 33.237 D_real: 0.122 D_fake: 0.064 
(epoch: 49, iters: 1600, time: 0.043, data: 0.001) G_GAN: 2.035 G_L1: 23.507 D_real: 0.097 D_fake: 0.378 
(epoch: 49, iters: 1700, time: 0.042, data: 0.001) G_GAN: 1.998 G_L1: 29.390 D_real: 2.341 D_fake: 0.078 
(epoch: 49, iters: 1800, time: 0.043, data: 0.001) G_GAN: 2.540 G_L1: 28.064 D_real: 0.597 D_fake: 0.061 
(epoch: 49, iters: 1900, time: 0.048, data: 0.001) G_GAN: 1.804 G_L1: 36.781 D_real: 0.002 D_fake: 1.737 
(epoch: 49, iters: 2000, time: 0.043, data: 0.001) G_GAN: 4.272 G_L1: 40.404 D_real: 0.157 D_fake: 0.067 
(epoch: 49, iters: 2100, time: 0.040, data: 0.001) G_GAN: 1.371 G_L1: 38.585 D_real: 0.272 D_fake: 0.434 
(epoch: 49, iters: 2200, time: 0.042, data: 0.001) G_GAN: 4.133 G_L1: 46.349 D_real: 0.552 D_fake: 0.017 
(epoch: 49, iters: 2300, time: 0.043, data: 0.001) G_GAN: 3.284 G_L1: 34.772 D_real: 0.115 D_fake: 0.158 
(epoch: 49, iters: 2400, time: 0.043, data: 0.001) G_GAN: 2.816 G_L1: 26.815 D_real: 0.570 D_fake: 0.072 
End of epoch 49 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 50, iters: 100, time: 0.044, data: 0.157) G_GAN: 4.189 G_L1: 42.058 D_real: 0.188 D_fake: 0.023 
(epoch: 50, iters: 200, time: 0.046, data: 0.001) G_GAN: 2.064 G_L1: 24.263 D_real: 0.805 D_fake: 0.232 
(epoch: 50, iters: 300, time: 0.041, data: 0.001) G_GAN: 2.504 G_L1: 25.415 D_real: 0.861 D_fake: 0.131 
(epoch: 50, iters: 400, time: 0.166, data: 0.001) G_GAN: 2.104 G_L1: 23.705 D_real: 0.008 D_fake: 1.155 
