/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 67, iters: 1800, time: 0.041, data: 0.001) G_GAN: 2.801 G_L1: 34.062 D_real: 0.432 D_fake: 0.492 
(epoch: 67, iters: 1900, time: 0.046, data: 0.002) G_GAN: 3.455 G_L1: 33.896 D_real: 0.017 D_fake: 0.096 
(epoch: 67, iters: 2000, time: 0.048, data: 0.001) G_GAN: 2.897 G_L1: 26.444 D_real: 0.026 D_fake: 1.057 
(epoch: 67, iters: 2100, time: 0.041, data: 0.001) G_GAN: 5.713 G_L1: 32.884 D_real: 0.043 D_fake: 0.013 
(epoch: 67, iters: 2200, time: 0.043, data: 0.001) G_GAN: 5.186 G_L1: 27.327 D_real: 0.039 D_fake: 0.011 
(epoch: 67, iters: 2300, time: 0.041, data: 0.001) G_GAN: 5.278 G_L1: 36.786 D_real: 0.015 D_fake: 0.045 
(epoch: 67, iters: 2400, time: 0.041, data: 0.001) G_GAN: 3.861 G_L1: 26.328 D_real: 1.203 D_fake: 0.029 
End of epoch 67 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 68, iters: 100, time: 0.043, data: 0.147) G_GAN: 2.892 G_L1: 21.971 D_real: 0.003 D_fake: 0.525 
(epoch: 68, iters: 200, time: 0.040, data: 0.002) G_GAN: 3.164 G_L1: 27.397 D_real: 0.076 D_fake: 0.341 
(epoch: 68, iters: 300, time: 0.043, data: 0.002) G_GAN: 3.596 G_L1: 30.574 D_real: 0.080 D_fake: 0.033 
(epoch: 68, iters: 400, time: 0.185, data: 0.001) G_GAN: 2.714 G_L1: 28.053 D_real: 0.617 D_fake: 0.065 
(epoch: 68, iters: 500, time: 0.044, data: 0.001) G_GAN: 3.590 G_L1: 48.920 D_real: 0.000 D_fake: 0.134 
(epoch: 68, iters: 600, time: 0.044, data: 0.001) G_GAN: 4.608 G_L1: 24.700 D_real: 0.051 D_fake: 0.053 
(epoch: 68, iters: 700, time: 0.042, data: 0.002) G_GAN: 3.538 G_L1: 38.373 D_real: 0.003 D_fake: 0.080 
(epoch: 68, iters: 800, time: 0.045, data: 0.001) G_GAN: 4.685 G_L1: 30.478 D_real: 0.499 D_fake: 0.015 
(epoch: 68, iters: 900, time: 0.043, data: 0.001) G_GAN: 3.251 G_L1: 41.780 D_real: 0.301 D_fake: 0.037 
(epoch: 68, iters: 1000, time: 0.042, data: 0.001) G_GAN: 4.364 G_L1: 34.852 D_real: 0.006 D_fake: 0.033 
(epoch: 68, iters: 1100, time: 0.043, data: 0.001) G_GAN: 3.359 G_L1: 42.091 D_real: 0.000 D_fake: 0.299 
(epoch: 68, iters: 1200, time: 0.184, data: 0.001) G_GAN: 3.857 G_L1: 29.822 D_real: 0.043 D_fake: 0.387 
(epoch: 68, iters: 1300, time: 0.042, data: 0.001) G_GAN: 4.690 G_L1: 35.153 D_real: 0.032 D_fake: 0.035 
(epoch: 68, iters: 1400, time: 0.043, data: 0.001) G_GAN: 4.029 G_L1: 30.736 D_real: 0.001 D_fake: 1.238 
(epoch: 68, iters: 1500, time: 0.045, data: 0.001) G_GAN: 2.180 G_L1: 27.762 D_real: 0.477 D_fake: 0.101 
(epoch: 68, iters: 1600, time: 0.041, data: 0.001) G_GAN: 3.192 G_L1: 34.575 D_real: 0.004 D_fake: 1.005 
(epoch: 68, iters: 1700, time: 0.044, data: 0.001) G_GAN: 4.024 G_L1: 28.769 D_real: 0.011 D_fake: 0.078 
(epoch: 68, iters: 1800, time: 0.043, data: 0.002) G_GAN: 4.960 G_L1: 36.749 D_real: 0.005 D_fake: 0.029 
(epoch: 68, iters: 1900, time: 0.042, data: 0.001) G_GAN: 2.730 G_L1: 20.126 D_real: 0.048 D_fake: 0.170 
(epoch: 68, iters: 2000, time: 0.042, data: 0.001) G_GAN: 5.299 G_L1: 40.298 D_real: 0.002 D_fake: 0.014 
(epoch: 68, iters: 2100, time: 0.041, data: 0.002) G_GAN: 4.900 G_L1: 29.461 D_real: 0.113 D_fake: 0.009 
(epoch: 68, iters: 2200, time: 0.042, data: 0.001) G_GAN: 3.041 G_L1: 28.551 D_real: 0.027 D_fake: 0.827 
(epoch: 68, iters: 2300, time: 0.048, data: 0.001) G_GAN: 4.994 G_L1: 38.068 D_real: 0.012 D_fake: 0.080 
(epoch: 68, iters: 2400, time: 0.039, data: 0.002) G_GAN: 4.180 G_L1: 33.310 D_real: 0.033 D_fake: 0.090 
End of epoch 68 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 69, iters: 100, time: 0.049, data: 0.146) G_GAN: 3.370 G_L1: 37.395 D_real: 0.220 D_fake: 0.084 
(epoch: 69, iters: 200, time: 0.046, data: 0.002) G_GAN: 6.059 G_L1: 28.631 D_real: 0.035 D_fake: 0.006 
(epoch: 69, iters: 300, time: 0.038, data: 0.001) G_GAN: 4.154 G_L1: 27.985 D_real: 0.003 D_fake: 0.282 
(epoch: 69, iters: 400, time: 0.180, data: 0.001) G_GAN: 3.767 G_L1: 17.843 D_real: 0.083 D_fake: 0.386 
(epoch: 69, iters: 500, time: 0.037, data: 0.002) G_GAN: 2.674 G_L1: 47.481 D_real: 0.000 D_fake: 0.190 
(epoch: 69, iters: 600, time: 0.043, data: 0.001) G_GAN: 4.839 G_L1: 41.439 D_real: 0.030 D_fake: 0.036 
(epoch: 69, iters: 700, time: 0.042, data: 0.001) G_GAN: 3.197 G_L1: 25.610 D_real: 0.003 D_fake: 0.515 
(epoch: 69, iters: 800, time: 0.188, data: 0.001) G_GAN: 3.200 G_L1: 33.752 D_real: 0.194 D_fake: 0.501 
(epoch: 69, iters: 900, time: 0.043, data: 0.001) G_GAN: 3.809 G_L1: 33.438 D_real: 0.120 D_fake: 0.045 
(epoch: 69, iters: 1000, time: 0.045, data: 0.002) G_GAN: 4.675 G_L1: 37.282 D_real: 0.023 D_fake: 0.099 
(epoch: 69, iters: 1100, time: 0.043, data: 0.002) G_GAN: 4.111 G_L1: 37.102 D_real: 0.006 D_fake: 0.093 
(epoch: 69, iters: 1200, time: 0.046, data: 0.001) G_GAN: 3.284 G_L1: 19.536 D_real: 1.241 D_fake: 0.040 
(epoch: 69, iters: 1300, time: 0.043, data: 0.001) G_GAN: 2.904 G_L1: 33.086 D_real: 0.084 D_fake: 0.407 
(epoch: 69, iters: 1400, time: 0.039, data: 0.001) G_GAN: 5.064 G_L1: 24.867 D_real: 0.155 D_fake: 0.031 
(epoch: 69, iters: 1500, time: 0.041, data: 0.001) G_GAN: 2.666 G_L1: 31.576 D_real: 0.131 D_fake: 0.261 
(epoch: 69, iters: 1600, time: 0.041, data: 0.002) G_GAN: 2.181 G_L1: 19.882 D_real: 0.692 D_fake: 0.086 
(epoch: 69, iters: 1700, time: 0.043, data: 0.001) G_GAN: 3.570 G_L1: 35.835 D_real: 0.015 D_fake: 0.151 
(epoch: 69, iters: 1800, time: 0.041, data: 0.001) G_GAN: 3.324 G_L1: 31.066 D_real: 0.279 D_fake: 0.038 
saving the latest model (epoch 69, total_iters 165000)
(epoch: 69, iters: 1900, time: 0.044, data: 0.001) G_GAN: 3.992 G_L1: 28.390 D_real: 0.001 D_fake: 0.056 
(epoch: 69, iters: 2000, time: 0.040, data: 0.002) G_GAN: 4.197 G_L1: 35.218 D_real: 0.735 D_fake: 0.006 
(epoch: 69, iters: 2100, time: 0.043, data: 0.002) G_GAN: 1.649 G_L1: 19.404 D_real: 1.401 D_fake: 0.012 
(epoch: 69, iters: 2200, time: 0.045, data: 0.002) G_GAN: 3.857 G_L1: 21.019 D_real: 0.085 D_fake: 0.066 
(epoch: 69, iters: 2300, time: 0.041, data: 0.001) G_GAN: 2.525 G_L1: 35.224 D_real: 0.006 D_fake: 0.375 
(epoch: 69, iters: 2400, time: 0.038, data: 0.001) G_GAN: 3.150 G_L1: 17.216 D_real: 0.179 D_fake: 0.570 
End of epoch 69 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 70, iters: 100, time: 0.044, data: 0.152) G_GAN: 2.175 G_L1: 22.885 D_real: 1.177 D_fake: 0.039 
(epoch: 70, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.777 G_L1: 25.205 D_real: 0.079 D_fake: 0.109 
(epoch: 70, iters: 300, time: 0.041, data: 0.001) G_GAN: 3.859 G_L1: 35.597 D_real: 0.177 D_fake: 0.023 
(epoch: 70, iters: 400, time: 0.189, data: 0.001) G_GAN: 8.260 G_L1: 28.176 D_real: 0.087 D_fake: 0.001 
(epoch: 70, iters: 500, time: 0.045, data: 0.001) G_GAN: 2.565 G_L1: 23.574 D_real: 1.080 D_fake: 0.049 
(epoch: 70, iters: 600, time: 0.041, data: 0.001) G_GAN: 3.775 G_L1: 51.821 D_real: 0.122 D_fake: 0.241 
(epoch: 70, iters: 700, time: 0.045, data: 0.001) G_GAN: 2.582 G_L1: 28.441 D_real: 0.637 D_fake: 0.041 
(epoch: 70, iters: 800, time: 0.041, data: 0.001) G_GAN: 2.690 G_L1: 42.089 D_real: 0.122 D_fake: 0.163 
(epoch: 70, iters: 900, time: 0.044, data: 0.001) G_GAN: 5.076 G_L1: 46.121 D_real: 0.000 D_fake: 0.115 
(epoch: 70, iters: 1000, time: 0.042, data: 0.001) G_GAN: 3.775 G_L1: 34.082 D_real: 0.161 D_fake: 0.060 
(epoch: 70, iters: 1100, time: 0.043, data: 0.001) G_GAN: 2.588 G_L1: 19.371 D_real: 0.166 D_fake: 0.771 
(epoch: 70, iters: 1200, time: 0.042, data: 0.002) G_GAN: 2.789 G_L1: 47.759 D_real: 0.007 D_fake: 0.335 
(epoch: 70, iters: 1300, time: 0.049, data: 0.001) G_GAN: 3.195 G_L1: 37.186 D_real: 0.401 D_fake: 0.048 
(epoch: 70, iters: 1400, time: 0.042, data: 0.001) G_GAN: 1.346 G_L1: 29.992 D_real: 1.586 D_fake: 0.074 
(epoch: 70, iters: 1500, time: 0.047, data: 0.001) G_GAN: 3.768 G_L1: 29.401 D_real: 0.010 D_fake: 0.107 
(epoch: 70, iters: 1600, time: 0.041, data: 0.001) G_GAN: 3.659 G_L1: 27.342 D_real: 0.046 D_fake: 1.687 
(epoch: 70, iters: 1700, time: 0.044, data: 0.001) G_GAN: 4.069 G_L1: 44.559 D_real: 0.150 D_fake: 0.040 
(epoch: 70, iters: 1800, time: 0.047, data: 0.002) G_GAN: 3.446 G_L1: 30.437 D_real: 0.018 D_fake: 0.507 
(epoch: 70, iters: 1900, time: 0.041, data: 0.001) G_GAN: 7.212 G_L1: 36.199 D_real: 0.095 D_fake: 0.001 
(epoch: 70, iters: 2000, time: 0.042, data: 0.001) G_GAN: 1.696 G_L1: 40.200 D_real: 0.653 D_fake: 0.094 
(epoch: 70, iters: 2100, time: 0.043, data: 0.001) G_GAN: 4.875 G_L1: 24.276 D_real: 0.436 D_fake: 0.009 
(epoch: 70, iters: 2200, time: 0.041, data: 0.001) G_GAN: 4.631 G_L1: 25.802 D_real: 0.025 D_fake: 0.030 
(epoch: 70, iters: 2300, time: 0.043, data: 0.001) G_GAN: 4.016 G_L1: 32.787 D_real: 0.053 D_fake: 0.061 
(epoch: 70, iters: 2400, time: 0.186, data: 0.001) G_GAN: 3.727 G_L1: 30.706 D_real: 0.005 D_fake: 0.331 
saving the model at the end of epoch 70, iters 168000
End of epoch 70 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 71, iters: 100, time: 0.041, data: 0.157) G_GAN: 4.833 G_L1: 36.747 D_real: 0.079 D_fake: 0.120 
(epoch: 71, iters: 200, time: 0.042, data: 0.001) G_GAN: 2.531 G_L1: 33.346 D_real: 0.058 D_fake: 0.440 
(epoch: 71, iters: 300, time: 0.044, data: 0.001) G_GAN: 3.473 G_L1: 22.623 D_real: 0.005 D_fake: 0.383 
(epoch: 71, iters: 400, time: 0.182, data: 0.001) G_GAN: 3.727 G_L1: 33.236 D_real: 0.016 D_fake: 0.083 
(epoch: 71, iters: 500, time: 0.047, data: 0.001) G_GAN: 4.455 G_L1: 31.645 D_real: 0.051 D_fake: 0.038 
(epoch: 71, iters: 600, time: 0.048, data: 0.002) G_GAN: 5.037 G_L1: 27.396 D_real: 0.882 D_fake: 0.004 
(epoch: 71, iters: 700, time: 0.041, data: 0.001) G_GAN: 4.891 G_L1: 30.627 D_real: 0.006 D_fake: 0.078 
(epoch: 71, iters: 800, time: 0.041, data: 0.002) G_GAN: 3.145 G_L1: 25.209 D_real: 0.010 D_fake: 0.614 
(epoch: 71, iters: 900, time: 0.046, data: 0.001) G_GAN: 4.087 G_L1: 39.358 D_real: 0.020 D_fake: 0.077 
(epoch: 71, iters: 1000, time: 0.048, data: 0.001) G_GAN: 3.737 G_L1: 22.728 D_real: 0.127 D_fake: 0.044 
(epoch: 71, iters: 1100, time: 0.043, data: 0.001) G_GAN: 2.254 G_L1: 29.283 D_real: 0.516 D_fake: 0.188 
(epoch: 71, iters: 1200, time: 0.046, data: 0.002) G_GAN: 5.644 G_L1: 35.837 D_real: 0.329 D_fake: 0.015 
(epoch: 71, iters: 1300, time: 0.044, data: 0.002) G_GAN: 4.243 G_L1: 42.103 D_real: 0.021 D_fake: 0.023 
(epoch: 71, iters: 1400, time: 0.043, data: 0.001) G_GAN: 2.642 G_L1: 31.024 D_real: 0.097 D_fake: 0.698 
(epoch: 71, iters: 1500, time: 0.038, data: 0.001) G_GAN: 3.673 G_L1: 32.046 D_real: 1.374 D_fake: 0.017 
(epoch: 71, iters: 1600, time: 0.047, data: 0.002) G_GAN: 3.579 G_L1: 35.855 D_real: 0.029 D_fake: 0.229 
(epoch: 71, iters: 1700, time: 0.039, data: 0.002) G_GAN: 3.538 G_L1: 21.713 D_real: 0.004 D_fake: 0.175 
(epoch: 71, iters: 1800, time: 0.044, data: 0.002) G_GAN: 3.279 G_L1: 42.581 D_real: 0.080 D_fake: 0.378 
(epoch: 71, iters: 1900, time: 0.039, data: 0.001) G_GAN: 3.537 G_L1: 36.710 D_real: 0.071 D_fake: 0.228 
(epoch: 71, iters: 2000, time: 0.286, data: 0.001) G_GAN: 3.432 G_L1: 23.607 D_real: 0.008 D_fake: 0.789 
saving the latest model (epoch 71, total_iters 170000)
(epoch: 71, iters: 2100, time: 0.043, data: 0.002) G_GAN: 2.181 G_L1: 27.484 D_real: 0.418 D_fake: 0.205 
(epoch: 71, iters: 2200, time: 0.043, data: 0.001) G_GAN: 6.513 G_L1: 39.329 D_real: 0.000 D_fake: 0.009 
(epoch: 71, iters: 2300, time: 0.044, data: 0.002) G_GAN: 4.256 G_L1: 30.303 D_real: 0.305 D_fake: 0.010 
(epoch: 71, iters: 2400, time: 0.039, data: 0.001) G_GAN: 2.867 G_L1: 25.135 D_real: 0.093 D_fake: 0.414 
End of epoch 71 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 72, iters: 100, time: 0.043, data: 0.149) G_GAN: 5.650 G_L1: 41.595 D_real: 0.276 D_fake: 0.007 
(epoch: 72, iters: 200, time: 0.042, data: 0.001) G_GAN: 3.170 G_L1: 25.634 D_real: 0.000 D_fake: 1.094 
(epoch: 72, iters: 300, time: 0.042, data: 0.001) G_GAN: 2.867 G_L1: 31.871 D_real: 0.653 D_fake: 0.113 
(epoch: 72, iters: 400, time: 0.188, data: 0.001) G_GAN: 3.002 G_L1: 17.809 D_real: 0.237 D_fake: 0.075 
(epoch: 72, iters: 500, time: 0.041, data: 0.001) G_GAN: 3.694 G_L1: 39.838 D_real: 0.193 D_fake: 0.046 
(epoch: 72, iters: 600, time: 0.043, data: 0.002) G_GAN: 4.600 G_L1: 32.870 D_real: 0.034 D_fake: 0.051 
(epoch: 72, iters: 700, time: 0.042, data: 0.002) G_GAN: 3.471 G_L1: 33.354 D_real: 0.274 D_fake: 0.083 
(epoch: 72, iters: 800, time: 0.043, data: 0.002) G_GAN: 4.349 G_L1: 36.962 D_real: 0.026 D_fake: 0.098 
(epoch: 72, iters: 900, time: 0.043, data: 0.001) G_GAN: 3.439 G_L1: 45.872 D_real: 0.000 D_fake: 0.131 
(epoch: 72, iters: 1000, time: 0.037, data: 0.001) G_GAN: 3.941 G_L1: 33.426 D_real: 0.003 D_fake: 0.064 
(epoch: 72, iters: 1100, time: 0.044, data: 0.001) G_GAN: 3.753 G_L1: 29.239 D_real: 0.030 D_fake: 0.167 
(epoch: 72, iters: 1200, time: 0.043, data: 0.001) G_GAN: 4.548 G_L1: 25.060 D_real: 0.095 D_fake: 0.046 
(epoch: 72, iters: 1300, time: 0.044, data: 0.001) G_GAN: 3.990 G_L1: 27.263 D_real: 0.057 D_fake: 0.097 
(epoch: 72, iters: 1400, time: 0.043, data: 0.001) G_GAN: 2.790 G_L1: 28.236 D_real: 0.000 D_fake: 0.292 
(epoch: 72, iters: 1500, time: 0.045, data: 0.001) G_GAN: 4.283 G_L1: 25.280 D_real: 0.498 D_fake: 0.010 
(epoch: 72, iters: 1600, time: 0.185, data: 0.001) G_GAN: 3.275 G_L1: 23.127 D_real: 0.021 D_fake: 0.519 
(epoch: 72, iters: 1700, time: 0.043, data: 0.001) G_GAN: 3.799 G_L1: 36.326 D_real: 0.047 D_fake: 0.236 
(epoch: 72, iters: 1800, time: 0.040, data: 0.001) G_GAN: 2.421 G_L1: 37.250 D_real: 0.041 D_fake: 0.554 
(epoch: 72, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.333 G_L1: 31.618 D_real: 0.372 D_fake: 0.143 
(epoch: 72, iters: 2000, time: 0.043, data: 0.001) G_GAN: 3.870 G_L1: 21.853 D_real: 0.002 D_fake: 0.502 
(epoch: 72, iters: 2100, time: 0.043, data: 0.001) G_GAN: 3.508 G_L1: 28.685 D_real: 0.115 D_fake: 0.150 
(epoch: 72, iters: 2200, time: 0.043, data: 0.001) G_GAN: 4.569 G_L1: 38.170 D_real: 0.358 D_fake: 0.008 
(epoch: 72, iters: 2300, time: 0.043, data: 0.001) G_GAN: 4.411 G_L1: 44.441 D_real: 0.019 D_fake: 0.029 
(epoch: 72, iters: 2400, time: 0.038, data: 0.001) G_GAN: 3.897 G_L1: 36.455 D_real: 0.149 D_fake: 0.234 
End of epoch 72 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 73, iters: 100, time: 0.043, data: 0.151) G_GAN: 2.247 G_L1: 22.854 D_real: 1.787 D_fake: 0.018 
(epoch: 73, iters: 200, time: 0.045, data: 0.002) G_GAN: 2.720 G_L1: 32.122 D_real: 0.250 D_fake: 0.855 
(epoch: 73, iters: 300, time: 0.044, data: 0.001) G_GAN: 4.007 G_L1: 38.482 D_real: 0.011 D_fake: 0.093 
(epoch: 73, iters: 400, time: 0.194, data: 0.001) G_GAN: 4.723 G_L1: 28.965 D_real: 0.043 D_fake: 0.020 
(epoch: 73, iters: 500, time: 0.038, data: 0.001) G_GAN: 5.033 G_L1: 27.396 D_real: 0.082 D_fake: 0.026 
(epoch: 73, iters: 600, time: 0.047, data: 0.001) G_GAN: 3.946 G_L1: 27.391 D_real: 0.413 D_fake: 0.046 
(epoch: 73, iters: 700, time: 0.045, data: 0.002) G_GAN: 3.469 G_L1: 36.257 D_real: 0.000 D_fake: 0.101 
(epoch: 73, iters: 800, time: 0.042, data: 0.003) G_GAN: 2.833 G_L1: 32.952 D_real: 0.000 D_fake: 0.224 
(epoch: 73, iters: 900, time: 0.042, data: 0.001) G_GAN: 5.175 G_L1: 22.755 D_real: 0.677 D_fake: 0.005 
(epoch: 73, iters: 1000, time: 0.041, data: 0.001) G_GAN: 4.660 G_L1: 29.918 D_real: 0.210 D_fake: 0.011 
(epoch: 73, iters: 1100, time: 0.043, data: 0.001) G_GAN: 3.681 G_L1: 20.045 D_real: 0.011 D_fake: 0.132 
(epoch: 73, iters: 1200, time: 0.183, data: 0.001) G_GAN: 5.229 G_L1: 38.515 D_real: 0.017 D_fake: 0.019 
(epoch: 73, iters: 1300, time: 0.044, data: 0.001) G_GAN: 3.127 G_L1: 35.676 D_real: 0.038 D_fake: 0.151 
(epoch: 73, iters: 1400, time: 0.042, data: 0.002) G_GAN: 2.497 G_L1: 23.837 D_real: 0.088 D_fake: 0.100 
(epoch: 73, iters: 1500, time: 0.042, data: 0.001) G_GAN: 4.918 G_L1: 22.982 D_real: 0.015 D_fake: 0.726 
(epoch: 73, iters: 1600, time: 0.042, data: 0.001) G_GAN: 4.979 G_L1: 40.752 D_real: 0.031 D_fake: 0.052 
(epoch: 73, iters: 1700, time: 0.040, data: 0.001) G_GAN: 4.009 G_L1: 44.798 D_real: 0.000 D_fake: 0.050 
(epoch: 73, iters: 1800, time: 0.043, data: 0.001) G_GAN: 4.221 G_L1: 40.253 D_real: 0.011 D_fake: 0.086 
(epoch: 73, iters: 1900, time: 0.045, data: 0.001) G_GAN: 6.774 G_L1: 32.722 D_real: 0.025 D_fake: 0.006 
(epoch: 73, iters: 2000, time: 0.043, data: 0.002) G_GAN: 5.057 G_L1: 31.252 D_real: 0.056 D_fake: 0.025 
(epoch: 73, iters: 2100, time: 0.042, data: 0.002) G_GAN: 4.331 G_L1: 29.341 D_real: 0.067 D_fake: 0.028 
(epoch: 73, iters: 2200, time: 0.042, data: 0.001) G_GAN: 3.874 G_L1: 28.242 D_real: 0.029 D_fake: 0.058 
saving the latest model (epoch 73, total_iters 175000)
(epoch: 73, iters: 2300, time: 0.042, data: 0.001) G_GAN: 3.555 G_L1: 26.955 D_real: 0.195 D_fake: 0.030 
(epoch: 73, iters: 2400, time: 0.039, data: 0.001) G_GAN: 1.218 G_L1: 15.534 D_real: 1.105 D_fake: 0.268 
End of epoch 73 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 74, iters: 100, time: 0.041, data: 0.143) G_GAN: 3.969 G_L1: 22.137 D_real: 0.279 D_fake: 0.028 
(epoch: 74, iters: 200, time: 0.043, data: 0.002) G_GAN: 5.253 G_L1: 38.967 D_real: 0.000 D_fake: 0.061 
(epoch: 74, iters: 300, time: 0.044, data: 0.002) G_GAN: 3.866 G_L1: 35.188 D_real: 0.636 D_fake: 0.027 
(epoch: 74, iters: 400, time: 0.189, data: 0.001) G_GAN: 5.631 G_L1: 20.642 D_real: 0.133 D_fake: 0.016 
(epoch: 74, iters: 500, time: 0.044, data: 0.001) G_GAN: 3.759 G_L1: 36.703 D_real: 0.048 D_fake: 0.111 
(epoch: 74, iters: 600, time: 0.042, data: 0.001) G_GAN: 3.273 G_L1: 17.869 D_real: 0.002 D_fake: 2.234 
(epoch: 74, iters: 700, time: 0.042, data: 0.001) G_GAN: 2.258 G_L1: 27.972 D_real: 0.015 D_fake: 0.301 
(epoch: 74, iters: 800, time: 0.186, data: 0.001) G_GAN: 5.910 G_L1: 32.118 D_real: 0.084 D_fake: 0.008 
(epoch: 74, iters: 900, time: 0.038, data: 0.001) G_GAN: 3.974 G_L1: 24.964 D_real: 0.129 D_fake: 0.037 
(epoch: 74, iters: 1000, time: 0.042, data: 0.001) G_GAN: 2.793 G_L1: 25.689 D_real: 0.023 D_fake: 0.190 
(epoch: 74, iters: 1100, time: 0.042, data: 0.001) G_GAN: 5.474 G_L1: 22.377 D_real: 0.090 D_fake: 0.932 
(epoch: 74, iters: 1200, time: 0.044, data: 0.001) G_GAN: 2.586 G_L1: 27.036 D_real: 1.713 D_fake: 0.017 
(epoch: 74, iters: 1300, time: 0.038, data: 0.001) G_GAN: 3.749 G_L1: 19.963 D_real: 0.105 D_fake: 1.227 
(epoch: 74, iters: 1400, time: 0.042, data: 0.001) G_GAN: 4.625 G_L1: 19.727 D_real: 0.002 D_fake: 0.029 
(epoch: 74, iters: 1500, time: 0.042, data: 0.001) G_GAN: 8.739 G_L1: 38.369 D_real: 0.013 D_fake: 0.000 
(epoch: 74, iters: 1600, time: 0.043, data: 0.001) G_GAN: 5.943 G_L1: 23.813 D_real: 0.075 D_fake: 0.004 
(epoch: 74, iters: 1700, time: 0.039, data: 0.001) G_GAN: 4.000 G_L1: 32.488 D_real: 0.277 D_fake: 0.038 
(epoch: 74, iters: 1800, time: 0.043, data: 0.001) G_GAN: 5.488 G_L1: 32.440 D_real: 0.035 D_fake: 0.010 
(epoch: 74, iters: 1900, time: 0.043, data: 0.002) G_GAN: 2.119 G_L1: 26.374 D_real: 0.647 D_fake: 0.138 
(epoch: 74, iters: 2000, time: 0.044, data: 0.001) G_GAN: 3.480 G_L1: 31.539 D_real: 0.008 D_fake: 0.168 
(epoch: 74, iters: 2100, time: 0.041, data: 0.002) G_GAN: 6.073 G_L1: 35.349 D_real: 0.165 D_fake: 0.003 
(epoch: 74, iters: 2200, time: 0.043, data: 0.001) G_GAN: 3.257 G_L1: 27.972 D_real: 0.119 D_fake: 0.064 
(epoch: 74, iters: 2300, time: 0.045, data: 0.001) G_GAN: 4.227 G_L1: 28.811 D_real: 0.001 D_fake: 0.037 
(epoch: 74, iters: 2400, time: 0.041, data: 0.002) G_GAN: 3.515 G_L1: 31.139 D_real: 0.011 D_fake: 0.235 
End of epoch 74 / 200 	 Time Taken: 82 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 75, iters: 100, time: 0.046, data: 0.143) G_GAN: 5.836 G_L1: 25.391 D_real: 0.114 D_fake: 0.006 
(epoch: 75, iters: 200, time: 0.043, data: 0.001) G_GAN: 4.379 G_L1: 33.133 D_real: 0.311 D_fake: 0.028 
(epoch: 75, iters: 300, time: 0.043, data: 0.001) G_GAN: 3.635 G_L1: 34.230 D_real: 0.885 D_fake: 0.038 
(epoch: 75, iters: 400, time: 0.200, data: 0.001) G_GAN: 3.207 G_L1: 33.312 D_real: 0.001 D_fake: 0.165 
(epoch: 75, iters: 500, time: 0.042, data: 0.001) G_GAN: 3.067 G_L1: 31.866 D_real: 0.478 D_fake: 0.038 
(epoch: 75, iters: 600, time: 0.045, data: 0.002) G_GAN: 4.225 G_L1: 39.602 D_real: 0.337 D_fake: 0.012 
(epoch: 75, iters: 700, time: 0.044, data: 0.002) G_GAN: 4.613 G_L1: 40.318 D_real: 0.167 D_fake: 0.011 
(epoch: 75, iters: 800, time: 0.046, data: 0.001) G_GAN: 3.547 G_L1: 24.477 D_real: 0.114 D_fake: 0.135 
(epoch: 75, iters: 900, time: 0.043, data: 0.001) G_GAN: 2.658 G_L1: 24.855 D_real: 0.356 D_fake: 0.936 
(epoch: 75, iters: 1000, time: 0.039, data: 0.002) G_GAN: 3.821 G_L1: 33.709 D_real: 0.457 D_fake: 0.033 
(epoch: 75, iters: 1100, time: 0.042, data: 0.001) G_GAN: 3.298 G_L1: 42.286 D_real: 0.000 D_fake: 0.232 
(epoch: 75, iters: 1200, time: 0.046, data: 0.002) G_GAN: 4.763 G_L1: 28.362 D_real: 1.997 D_fake: 0.003 
(epoch: 75, iters: 1300, time: 0.047, data: 0.001) G_GAN: 5.235 G_L1: 38.373 D_real: 0.014 D_fake: 0.012 
(epoch: 75, iters: 1400, time: 0.042, data: 0.001) G_GAN: 1.933 G_L1: 28.983 D_real: 1.548 D_fake: 0.109 
(epoch: 75, iters: 1500, time: 0.043, data: 0.001) G_GAN: 4.317 G_L1: 28.891 D_real: 0.024 D_fake: 0.023 
(epoch: 75, iters: 1600, time: 0.042, data: 0.001) G_GAN: 3.563 G_L1: 33.706 D_real: 0.097 D_fake: 0.078 
