/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 33, iters: 2000, time: 0.045, data: 0.001) G_GAN: 2.647 G_L1: 34.136 D_real: 0.446 D_fake: 0.080 
(epoch: 33, iters: 2100, time: 0.041, data: 0.001) G_GAN: 3.274 G_L1: 34.709 D_real: 0.000 D_fake: 0.130 
(epoch: 33, iters: 2200, time: 0.042, data: 0.001) G_GAN: 2.823 G_L1: 44.670 D_real: 0.015 D_fake: 0.114 
(epoch: 33, iters: 2300, time: 0.042, data: 0.001) G_GAN: 2.611 G_L1: 36.203 D_real: 0.003 D_fake: 0.431 
(epoch: 33, iters: 2400, time: 0.039, data: 0.001) G_GAN: 5.750 G_L1: 33.173 D_real: 0.001 D_fake: 0.008 
End of epoch 33 / 200 	 Time Taken: 73 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 34, iters: 100, time: 0.041, data: 0.125) G_GAN: 2.086 G_L1: 40.748 D_real: 0.190 D_fake: 0.097 
(epoch: 34, iters: 200, time: 0.040, data: 0.001) G_GAN: 2.578 G_L1: 30.608 D_real: 0.056 D_fake: 0.330 
(epoch: 34, iters: 300, time: 0.042, data: 0.001) G_GAN: 3.157 G_L1: 36.616 D_real: 0.007 D_fake: 0.746 
(epoch: 34, iters: 400, time: 0.135, data: 0.001) G_GAN: 2.059 G_L1: 31.835 D_real: 0.003 D_fake: 0.344 
(epoch: 34, iters: 500, time: 0.040, data: 0.001) G_GAN: 3.257 G_L1: 31.671 D_real: 0.007 D_fake: 0.072 
(epoch: 34, iters: 600, time: 0.041, data: 0.001) G_GAN: 3.239 G_L1: 39.770 D_real: 0.096 D_fake: 0.069 
(epoch: 34, iters: 700, time: 0.042, data: 0.001) G_GAN: 3.130 G_L1: 33.816 D_real: 0.474 D_fake: 0.084 
(epoch: 34, iters: 800, time: 0.141, data: 0.001) G_GAN: 4.856 G_L1: 33.872 D_real: 0.196 D_fake: 0.041 
saving the latest model (epoch 34, total_iters 80000)
(epoch: 34, iters: 900, time: 0.041, data: 0.002) G_GAN: 3.296 G_L1: 35.897 D_real: 0.014 D_fake: 0.094 
(epoch: 34, iters: 1000, time: 0.041, data: 0.001) G_GAN: 2.132 G_L1: 39.775 D_real: 1.882 D_fake: 0.152 
(epoch: 34, iters: 1100, time: 0.040, data: 0.001) G_GAN: 3.745 G_L1: 32.928 D_real: 0.688 D_fake: 0.023 
(epoch: 34, iters: 1200, time: 0.041, data: 0.001) G_GAN: 4.224 G_L1: 32.156 D_real: 0.062 D_fake: 0.057 
(epoch: 34, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.570 G_L1: 37.395 D_real: 0.001 D_fake: 1.139 
(epoch: 34, iters: 1400, time: 0.041, data: 0.001) G_GAN: 6.853 G_L1: 28.345 D_real: 0.013 D_fake: 0.002 
(epoch: 34, iters: 1500, time: 0.041, data: 0.001) G_GAN: 2.957 G_L1: 30.038 D_real: 0.014 D_fake: 0.244 
(epoch: 34, iters: 1600, time: 0.038, data: 0.001) G_GAN: 3.578 G_L1: 50.053 D_real: 0.006 D_fake: 0.108 
(epoch: 34, iters: 1700, time: 0.045, data: 0.001) G_GAN: 4.169 G_L1: 30.573 D_real: 0.004 D_fake: 3.168 
(epoch: 34, iters: 1800, time: 0.041, data: 0.001) G_GAN: 3.480 G_L1: 29.286 D_real: 0.431 D_fake: 2.011 
(epoch: 34, iters: 1900, time: 0.041, data: 0.001) G_GAN: 3.014 G_L1: 29.743 D_real: 0.001 D_fake: 0.116 
(epoch: 34, iters: 2000, time: 0.042, data: 0.001) G_GAN: 4.032 G_L1: 40.190 D_real: 0.000 D_fake: 0.026 
(epoch: 34, iters: 2100, time: 0.040, data: 0.001) G_GAN: 2.293 G_L1: 23.831 D_real: 0.004 D_fake: 2.933 
(epoch: 34, iters: 2200, time: 0.044, data: 0.001) G_GAN: 2.505 G_L1: 35.924 D_real: 0.015 D_fake: 0.165 
(epoch: 34, iters: 2300, time: 0.042, data: 0.001) G_GAN: 3.104 G_L1: 28.803 D_real: 0.010 D_fake: 0.035 
(epoch: 34, iters: 2400, time: 0.044, data: 0.001) G_GAN: 2.481 G_L1: 38.915 D_real: 0.000 D_fake: 0.316 
End of epoch 34 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 35, iters: 100, time: 0.041, data: 0.136) G_GAN: 2.641 G_L1: 28.534 D_real: 0.293 D_fake: 0.040 
(epoch: 35, iters: 200, time: 0.043, data: 0.001) G_GAN: 4.295 G_L1: 36.811 D_real: 0.011 D_fake: 0.081 
(epoch: 35, iters: 300, time: 0.041, data: 0.001) G_GAN: 5.061 G_L1: 33.673 D_real: 0.018 D_fake: 0.016 
(epoch: 35, iters: 400, time: 0.142, data: 0.001) G_GAN: 3.418 G_L1: 29.399 D_real: 0.001 D_fake: 0.084 
(epoch: 35, iters: 500, time: 0.041, data: 0.002) G_GAN: 3.642 G_L1: 30.512 D_real: 0.009 D_fake: 0.139 
(epoch: 35, iters: 600, time: 0.042, data: 0.001) G_GAN: 3.942 G_L1: 46.958 D_real: 0.007 D_fake: 0.045 
(epoch: 35, iters: 700, time: 0.041, data: 0.002) G_GAN: 2.459 G_L1: 32.071 D_real: 0.255 D_fake: 0.103 
(epoch: 35, iters: 800, time: 0.041, data: 0.001) G_GAN: 2.756 G_L1: 34.405 D_real: 0.360 D_fake: 0.074 
(epoch: 35, iters: 900, time: 0.041, data: 0.001) G_GAN: 2.278 G_L1: 31.228 D_real: 0.042 D_fake: 0.171 
(epoch: 35, iters: 1000, time: 0.041, data: 0.001) G_GAN: 2.988 G_L1: 37.629 D_real: 0.000 D_fake: 0.919 
(epoch: 35, iters: 1100, time: 0.041, data: 0.001) G_GAN: 4.214 G_L1: 28.713 D_real: 0.011 D_fake: 0.033 
(epoch: 35, iters: 1200, time: 0.039, data: 0.001) G_GAN: 3.748 G_L1: 32.460 D_real: 0.028 D_fake: 0.046 
(epoch: 35, iters: 1300, time: 0.042, data: 0.001) G_GAN: 2.595 G_L1: 32.794 D_real: 0.286 D_fake: 0.141 
(epoch: 35, iters: 1400, time: 0.042, data: 0.001) G_GAN: 5.123 G_L1: 33.181 D_real: 0.064 D_fake: 0.015 
(epoch: 35, iters: 1500, time: 0.042, data: 0.001) G_GAN: 2.551 G_L1: 34.922 D_real: 0.006 D_fake: 0.200 
(epoch: 35, iters: 1600, time: 0.040, data: 0.001) G_GAN: 2.135 G_L1: 26.670 D_real: 0.003 D_fake: 0.657 
(epoch: 35, iters: 1700, time: 0.041, data: 0.001) G_GAN: 3.018 G_L1: 28.695 D_real: 0.404 D_fake: 0.281 
(epoch: 35, iters: 1800, time: 0.040, data: 0.001) G_GAN: 2.316 G_L1: 25.461 D_real: 0.070 D_fake: 0.238 
(epoch: 35, iters: 1900, time: 0.042, data: 0.001) G_GAN: 0.704 G_L1: 30.683 D_real: 2.114 D_fake: 0.168 
(epoch: 35, iters: 2000, time: 0.040, data: 0.001) G_GAN: 4.149 G_L1: 34.944 D_real: 0.050 D_fake: 0.018 
(epoch: 35, iters: 2100, time: 0.041, data: 0.001) G_GAN: 3.161 G_L1: 36.028 D_real: 0.001 D_fake: 0.092 
(epoch: 35, iters: 2200, time: 0.040, data: 0.001) G_GAN: 5.489 G_L1: 31.689 D_real: 0.510 D_fake: 0.003 
(epoch: 35, iters: 2300, time: 0.041, data: 0.001) G_GAN: 3.160 G_L1: 30.029 D_real: 0.003 D_fake: 0.723 
(epoch: 35, iters: 2400, time: 0.132, data: 0.001) G_GAN: 2.206 G_L1: 33.246 D_real: 0.015 D_fake: 0.356 
saving the model at the end of epoch 35, iters 84000
End of epoch 35 / 200 	 Time Taken: 75 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 36, iters: 100, time: 0.040, data: 0.126) G_GAN: 1.777 G_L1: 47.287 D_real: 0.958 D_fake: 0.845 
(epoch: 36, iters: 200, time: 0.038, data: 0.001) G_GAN: 4.260 G_L1: 57.903 D_real: 0.000 D_fake: 0.027 
(epoch: 36, iters: 300, time: 0.040, data: 0.001) G_GAN: 3.968 G_L1: 37.313 D_real: 0.067 D_fake: 0.029 
(epoch: 36, iters: 400, time: 0.136, data: 0.001) G_GAN: 3.091 G_L1: 34.773 D_real: 0.000 D_fake: 0.138 
(epoch: 36, iters: 500, time: 0.040, data: 0.001) G_GAN: 3.358 G_L1: 24.894 D_real: 0.180 D_fake: 0.027 
(epoch: 36, iters: 600, time: 0.042, data: 0.001) G_GAN: 2.087 G_L1: 45.469 D_real: 0.000 D_fake: 0.321 
(epoch: 36, iters: 700, time: 0.041, data: 0.001) G_GAN: 2.629 G_L1: 29.141 D_real: 0.028 D_fake: 0.173 
(epoch: 36, iters: 800, time: 0.045, data: 0.001) G_GAN: 2.934 G_L1: 28.768 D_real: 0.064 D_fake: 0.066 
(epoch: 36, iters: 900, time: 0.041, data: 0.001) G_GAN: 3.017 G_L1: 43.989 D_real: 0.000 D_fake: 1.755 
(epoch: 36, iters: 1000, time: 0.041, data: 0.001) G_GAN: 3.945 G_L1: 32.779 D_real: 0.045 D_fake: 0.038 
saving the latest model (epoch 36, total_iters 85000)
(epoch: 36, iters: 1100, time: 0.042, data: 0.002) G_GAN: 5.697 G_L1: 38.837 D_real: 0.000 D_fake: 0.006 
(epoch: 36, iters: 1200, time: 0.044, data: 0.001) G_GAN: 2.291 G_L1: 22.761 D_real: 0.003 D_fake: 0.239 
(epoch: 36, iters: 1300, time: 0.039, data: 0.001) G_GAN: 3.209 G_L1: 41.789 D_real: 0.000 D_fake: 0.098 
(epoch: 36, iters: 1400, time: 0.041, data: 0.001) G_GAN: 1.981 G_L1: 38.739 D_real: 0.001 D_fake: 0.862 
(epoch: 36, iters: 1500, time: 0.043, data: 0.001) G_GAN: 3.279 G_L1: 22.113 D_real: 0.045 D_fake: 0.083 
(epoch: 36, iters: 1600, time: 0.045, data: 0.001) G_GAN: 3.885 G_L1: 25.536 D_real: 1.247 D_fake: 0.008 
(epoch: 36, iters: 1700, time: 0.041, data: 0.001) G_GAN: 3.773 G_L1: 29.234 D_real: 0.002 D_fake: 0.059 
(epoch: 36, iters: 1800, time: 0.040, data: 0.001) G_GAN: 2.673 G_L1: 39.284 D_real: 0.110 D_fake: 0.151 
(epoch: 36, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.942 G_L1: 32.835 D_real: 0.024 D_fake: 0.558 
(epoch: 36, iters: 2000, time: 0.153, data: 0.001) G_GAN: 1.936 G_L1: 25.257 D_real: 1.620 D_fake: 0.031 
(epoch: 36, iters: 2100, time: 0.041, data: 0.001) G_GAN: 2.984 G_L1: 50.985 D_real: 0.000 D_fake: 0.150 
(epoch: 36, iters: 2200, time: 0.041, data: 0.001) G_GAN: 2.385 G_L1: 36.592 D_real: 0.059 D_fake: 0.787 
(epoch: 36, iters: 2300, time: 0.042, data: 0.001) G_GAN: 2.617 G_L1: 34.980 D_real: 0.640 D_fake: 0.079 
(epoch: 36, iters: 2400, time: 0.038, data: 0.001) G_GAN: 3.602 G_L1: 35.179 D_real: 0.006 D_fake: 0.061 
End of epoch 36 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 37, iters: 100, time: 0.041, data: 0.130) G_GAN: 3.106 G_L1: 29.694 D_real: 0.790 D_fake: 0.027 
(epoch: 37, iters: 200, time: 0.046, data: 0.001) G_GAN: 3.340 G_L1: 32.318 D_real: 0.042 D_fake: 0.046 
(epoch: 37, iters: 300, time: 0.041, data: 0.001) G_GAN: 3.940 G_L1: 27.709 D_real: 0.012 D_fake: 0.055 
(epoch: 37, iters: 400, time: 0.154, data: 0.001) G_GAN: 3.086 G_L1: 31.174 D_real: 2.908 D_fake: 0.015 
(epoch: 37, iters: 500, time: 0.041, data: 0.001) G_GAN: 2.848 G_L1: 40.494 D_real: 0.000 D_fake: 0.081 
(epoch: 37, iters: 600, time: 0.042, data: 0.001) G_GAN: 4.637 G_L1: 29.088 D_real: 0.146 D_fake: 0.016 
(epoch: 37, iters: 700, time: 0.040, data: 0.001) G_GAN: 4.597 G_L1: 40.866 D_real: 0.007 D_fake: 0.077 
(epoch: 37, iters: 800, time: 0.042, data: 0.001) G_GAN: 2.653 G_L1: 28.737 D_real: 0.077 D_fake: 0.374 
(epoch: 37, iters: 900, time: 0.041, data: 0.001) G_GAN: 4.501 G_L1: 20.112 D_real: 1.838 D_fake: 0.006 
(epoch: 37, iters: 1000, time: 0.041, data: 0.001) G_GAN: 1.480 G_L1: 29.546 D_real: 0.448 D_fake: 0.205 
(epoch: 37, iters: 1100, time: 0.041, data: 0.001) G_GAN: 2.135 G_L1: 44.488 D_real: 0.000 D_fake: 0.118 
(epoch: 37, iters: 1200, time: 0.042, data: 0.001) G_GAN: 3.711 G_L1: 33.470 D_real: 0.027 D_fake: 0.054 
(epoch: 37, iters: 1300, time: 0.041, data: 0.001) G_GAN: 1.859 G_L1: 38.631 D_real: 0.030 D_fake: 0.749 
(epoch: 37, iters: 1400, time: 0.039, data: 0.001) G_GAN: 3.247 G_L1: 28.948 D_real: 0.007 D_fake: 0.057 
(epoch: 37, iters: 1500, time: 0.040, data: 0.001) G_GAN: 5.104 G_L1: 34.920 D_real: 0.000 D_fake: 0.012 
(epoch: 37, iters: 1600, time: 0.141, data: 0.001) G_GAN: 3.293 G_L1: 34.334 D_real: 0.106 D_fake: 0.057 
(epoch: 37, iters: 1700, time: 0.040, data: 0.001) G_GAN: 4.463 G_L1: 34.067 D_real: 0.159 D_fake: 0.021 
(epoch: 37, iters: 1800, time: 0.042, data: 0.001) G_GAN: 3.259 G_L1: 33.398 D_real: 0.000 D_fake: 0.106 
(epoch: 37, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.952 G_L1: 28.704 D_real: 0.008 D_fake: 0.186 
(epoch: 37, iters: 2000, time: 0.041, data: 0.001) G_GAN: 4.108 G_L1: 37.336 D_real: 1.054 D_fake: 0.023 
(epoch: 37, iters: 2100, time: 0.041, data: 0.001) G_GAN: 4.091 G_L1: 31.384 D_real: 0.012 D_fake: 0.032 
(epoch: 37, iters: 2200, time: 0.041, data: 0.002) G_GAN: 4.884 G_L1: 34.064 D_real: 0.042 D_fake: 0.018 
(epoch: 37, iters: 2300, time: 0.040, data: 0.001) G_GAN: 4.413 G_L1: 44.580 D_real: 0.090 D_fake: 0.027 
(epoch: 37, iters: 2400, time: 0.039, data: 0.001) G_GAN: 5.066 G_L1: 36.836 D_real: 0.009 D_fake: 0.025 
End of epoch 37 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 38, iters: 100, time: 0.046, data: 0.131) G_GAN: 2.203 G_L1: 36.735 D_real: 1.751 D_fake: 0.024 
(epoch: 38, iters: 200, time: 0.040, data: 0.001) G_GAN: 1.830 G_L1: 44.117 D_real: 1.887 D_fake: 0.075 
(epoch: 38, iters: 300, time: 0.042, data: 0.001) G_GAN: 6.041 G_L1: 31.202 D_real: 0.104 D_fake: 0.005 
(epoch: 38, iters: 400, time: 0.145, data: 0.001) G_GAN: 6.013 G_L1: 27.694 D_real: 0.002 D_fake: 0.006 
(epoch: 38, iters: 500, time: 0.041, data: 0.001) G_GAN: 4.542 G_L1: 31.779 D_real: 0.464 D_fake: 0.006 
(epoch: 38, iters: 600, time: 0.041, data: 0.001) G_GAN: 2.962 G_L1: 36.782 D_real: 1.182 D_fake: 0.017 
(epoch: 38, iters: 700, time: 0.040, data: 0.001) G_GAN: 2.538 G_L1: 31.932 D_real: 0.003 D_fake: 0.202 
(epoch: 38, iters: 800, time: 0.041, data: 0.001) G_GAN: 3.709 G_L1: 26.222 D_real: 0.306 D_fake: 0.019 
(epoch: 38, iters: 900, time: 0.043, data: 0.001) G_GAN: 0.689 G_L1: 29.068 D_real: 1.392 D_fake: 0.279 
(epoch: 38, iters: 1000, time: 0.042, data: 0.002) G_GAN: 3.383 G_L1: 34.706 D_real: 0.000 D_fake: 0.133 
(epoch: 38, iters: 1100, time: 0.045, data: 0.002) G_GAN: 2.127 G_L1: 21.967 D_real: 0.110 D_fake: 0.254 
(epoch: 38, iters: 1200, time: 0.150, data: 0.001) G_GAN: 3.715 G_L1: 31.336 D_real: 0.008 D_fake: 0.046 
saving the latest model (epoch 38, total_iters 90000)
(epoch: 38, iters: 1300, time: 0.041, data: 0.002) G_GAN: 3.493 G_L1: 31.574 D_real: 0.000 D_fake: 0.176 
(epoch: 38, iters: 1400, time: 0.041, data: 0.001) G_GAN: 1.780 G_L1: 30.255 D_real: 0.118 D_fake: 0.535 
(epoch: 38, iters: 1500, time: 0.040, data: 0.001) G_GAN: 5.628 G_L1: 31.084 D_real: 0.001 D_fake: 0.009 
(epoch: 38, iters: 1600, time: 0.041, data: 0.001) G_GAN: 1.740 G_L1: 40.190 D_real: 1.629 D_fake: 0.328 
(epoch: 38, iters: 1700, time: 0.042, data: 0.001) G_GAN: 5.798 G_L1: 38.063 D_real: 0.001 D_fake: 0.006 
(epoch: 38, iters: 1800, time: 0.042, data: 0.001) G_GAN: 4.169 G_L1: 26.494 D_real: 0.188 D_fake: 0.034 
(epoch: 38, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.802 G_L1: 25.719 D_real: 0.053 D_fake: 0.103 
(epoch: 38, iters: 2000, time: 0.042, data: 0.001) G_GAN: 2.989 G_L1: 31.529 D_real: 0.018 D_fake: 0.353 
(epoch: 38, iters: 2100, time: 0.041, data: 0.001) G_GAN: 2.972 G_L1: 36.396 D_real: 0.002 D_fake: 1.291 
(epoch: 38, iters: 2200, time: 0.041, data: 0.001) G_GAN: 2.977 G_L1: 37.969 D_real: 0.000 D_fake: 0.137 
(epoch: 38, iters: 2300, time: 0.041, data: 0.002) G_GAN: 3.050 G_L1: 39.826 D_real: 0.000 D_fake: 0.209 
(epoch: 38, iters: 2400, time: 0.040, data: 0.001) G_GAN: 4.007 G_L1: 31.829 D_real: 0.105 D_fake: 0.023 
End of epoch 38 / 200 	 Time Taken: 75 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 39, iters: 100, time: 0.041, data: 0.127) G_GAN: 4.788 G_L1: 18.019 D_real: 0.022 D_fake: 0.028 
(epoch: 39, iters: 200, time: 0.041, data: 0.001) G_GAN: 3.508 G_L1: 31.260 D_real: 0.018 D_fake: 0.054 
(epoch: 39, iters: 300, time: 0.042, data: 0.001) G_GAN: 3.473 G_L1: 27.734 D_real: 0.495 D_fake: 0.022 
(epoch: 39, iters: 400, time: 0.147, data: 0.001) G_GAN: 3.966 G_L1: 24.839 D_real: 0.001 D_fake: 0.044 
(epoch: 39, iters: 500, time: 0.041, data: 0.001) G_GAN: 3.650 G_L1: 40.922 D_real: 0.000 D_fake: 0.073 
(epoch: 39, iters: 600, time: 0.038, data: 0.001) G_GAN: 2.552 G_L1: 25.275 D_real: 0.082 D_fake: 0.269 
(epoch: 39, iters: 700, time: 0.042, data: 0.001) G_GAN: 3.106 G_L1: 31.167 D_real: 1.246 D_fake: 0.022 
(epoch: 39, iters: 800, time: 0.138, data: 0.001) G_GAN: 1.719 G_L1: 38.633 D_real: 0.000 D_fake: 0.275 
(epoch: 39, iters: 900, time: 0.041, data: 0.001) G_GAN: 3.839 G_L1: 30.954 D_real: 0.040 D_fake: 0.037 
(epoch: 39, iters: 1000, time: 0.041, data: 0.001) G_GAN: 2.711 G_L1: 27.993 D_real: 0.549 D_fake: 0.064 
(epoch: 39, iters: 1100, time: 0.043, data: 0.001) G_GAN: 2.240 G_L1: 30.979 D_real: 0.633 D_fake: 0.195 
(epoch: 39, iters: 1200, time: 0.042, data: 0.001) G_GAN: 4.285 G_L1: 38.589 D_real: 0.343 D_fake: 0.016 
(epoch: 39, iters: 1300, time: 0.041, data: 0.001) G_GAN: 3.866 G_L1: 33.045 D_real: 0.084 D_fake: 0.035 
(epoch: 39, iters: 1400, time: 0.040, data: 0.001) G_GAN: 2.933 G_L1: 38.210 D_real: 0.008 D_fake: 0.115 
(epoch: 39, iters: 1500, time: 0.042, data: 0.001) G_GAN: 3.164 G_L1: 21.420 D_real: 0.274 D_fake: 0.970 
(epoch: 39, iters: 1600, time: 0.038, data: 0.001) G_GAN: 1.742 G_L1: 21.835 D_real: 1.296 D_fake: 0.051 
(epoch: 39, iters: 1700, time: 0.041, data: 0.001) G_GAN: 5.494 G_L1: 29.636 D_real: 0.000 D_fake: 0.010 
(epoch: 39, iters: 1800, time: 0.042, data: 0.001) G_GAN: 6.177 G_L1: 52.658 D_real: 0.043 D_fake: 0.004 
(epoch: 39, iters: 1900, time: 0.043, data: 0.001) G_GAN: 3.359 G_L1: 29.496 D_real: 0.050 D_fake: 0.068 
(epoch: 39, iters: 2000, time: 0.042, data: 0.001) G_GAN: 4.885 G_L1: 24.931 D_real: 0.021 D_fake: 0.032 
(epoch: 39, iters: 2100, time: 0.041, data: 0.001) G_GAN: 1.896 G_L1: 29.346 D_real: 0.006 D_fake: 0.279 
(epoch: 39, iters: 2200, time: 0.041, data: 0.001) G_GAN: 2.743 G_L1: 27.760 D_real: 0.001 D_fake: 0.176 
(epoch: 39, iters: 2300, time: 0.042, data: 0.001) G_GAN: 3.355 G_L1: 34.582 D_real: 0.038 D_fake: 0.065 
(epoch: 39, iters: 2400, time: 0.040, data: 0.001) G_GAN: 3.220 G_L1: 23.815 D_real: 0.001 D_fake: 0.173 
End of epoch 39 / 200 	 Time Taken: 73 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 40, iters: 100, time: 0.039, data: 0.137) G_GAN: 2.221 G_L1: 23.456 D_real: 2.894 D_fake: 0.012 
(epoch: 40, iters: 200, time: 0.043, data: 0.001) G_GAN: 3.070 G_L1: 33.038 D_real: 0.126 D_fake: 0.068 
(epoch: 40, iters: 300, time: 0.042, data: 0.002) G_GAN: 3.000 G_L1: 37.263 D_real: 0.000 D_fake: 0.109 
(epoch: 40, iters: 400, time: 0.150, data: 0.001) G_GAN: 4.338 G_L1: 31.372 D_real: 0.051 D_fake: 0.021 
(epoch: 40, iters: 500, time: 0.043, data: 0.001) G_GAN: 3.503 G_L1: 40.656 D_real: 0.011 D_fake: 0.090 
(epoch: 40, iters: 600, time: 0.041, data: 0.002) G_GAN: 3.618 G_L1: 29.367 D_real: 0.003 D_fake: 0.667 
(epoch: 40, iters: 700, time: 0.040, data: 0.001) G_GAN: 6.086 G_L1: 28.621 D_real: 0.076 D_fake: 0.007 
(epoch: 40, iters: 800, time: 0.040, data: 0.001) G_GAN: 3.950 G_L1: 27.006 D_real: 0.068 D_fake: 0.054 
(epoch: 40, iters: 900, time: 0.039, data: 0.001) G_GAN: 3.859 G_L1: 26.558 D_real: 0.048 D_fake: 0.052 
(epoch: 40, iters: 1000, time: 0.041, data: 0.001) G_GAN: 2.762 G_L1: 35.422 D_real: 0.000 D_fake: 0.275 
(epoch: 40, iters: 1100, time: 0.045, data: 0.001) G_GAN: 2.648 G_L1: 36.112 D_real: 0.000 D_fake: 0.179 
(epoch: 40, iters: 1200, time: 0.041, data: 0.001) G_GAN: 3.210 G_L1: 35.421 D_real: 0.002 D_fake: 0.133 
(epoch: 40, iters: 1300, time: 0.040, data: 0.001) G_GAN: 2.909 G_L1: 34.306 D_real: 0.088 D_fake: 0.175 
(epoch: 40, iters: 1400, time: 0.041, data: 0.001) G_GAN: 2.747 G_L1: 32.053 D_real: 0.001 D_fake: 0.135 
saving the latest model (epoch 40, total_iters 95000)
(epoch: 40, iters: 1500, time: 0.041, data: 0.001) G_GAN: 3.382 G_L1: 32.482 D_real: 0.000 D_fake: 0.057 
(epoch: 40, iters: 1600, time: 0.041, data: 0.001) G_GAN: 3.741 G_L1: 27.055 D_real: 0.007 D_fake: 0.436 
(epoch: 40, iters: 1700, time: 0.041, data: 0.001) G_GAN: 2.577 G_L1: 28.259 D_real: 1.228 D_fake: 0.015 
(epoch: 40, iters: 1800, time: 0.043, data: 0.001) G_GAN: 1.491 G_L1: 29.567 D_real: 0.766 D_fake: 0.161 
(epoch: 40, iters: 1900, time: 0.039, data: 0.001) G_GAN: 3.838 G_L1: 27.938 D_real: 0.000 D_fake: 0.532 
(epoch: 40, iters: 2000, time: 0.040, data: 0.001) G_GAN: 3.939 G_L1: 30.508 D_real: 0.125 D_fake: 0.029 
(epoch: 40, iters: 2100, time: 0.040, data: 0.001) G_GAN: 4.365 G_L1: 36.737 D_real: 0.000 D_fake: 0.058 
(epoch: 40, iters: 2200, time: 0.042, data: 0.001) G_GAN: 3.230 G_L1: 31.523 D_real: 0.000 D_fake: 0.125 
(epoch: 40, iters: 2300, time: 0.041, data: 0.001) G_GAN: 4.728 G_L1: 32.051 D_real: 0.094 D_fake: 0.013 
(epoch: 40, iters: 2400, time: 0.152, data: 0.001) G_GAN: 6.617 G_L1: 44.071 D_real: 0.040 D_fake: 0.005 
saving the model at the end of epoch 40, iters 96000
End of epoch 40 / 200 	 Time Taken: 75 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 41, iters: 100, time: 0.039, data: 0.134) G_GAN: 3.674 G_L1: 26.927 D_real: 0.072 D_fake: 0.046 
(epoch: 41, iters: 200, time: 0.040, data: 0.001) G_GAN: 2.723 G_L1: 36.810 D_real: 0.011 D_fake: 0.727 
(epoch: 41, iters: 300, time: 0.042, data: 0.001) G_GAN: 5.602 G_L1: 33.087 D_real: 0.037 D_fake: 0.009 
(epoch: 41, iters: 400, time: 0.155, data: 0.001) G_GAN: 5.315 G_L1: 32.092 D_real: 0.002 D_fake: 0.013 
(epoch: 41, iters: 500, time: 0.041, data: 0.001) G_GAN: 3.107 G_L1: 20.691 D_real: 0.057 D_fake: 0.085 
(epoch: 41, iters: 600, time: 0.041, data: 0.001) G_GAN: 4.238 G_L1: 28.169 D_real: 0.036 D_fake: 0.036 
(epoch: 41, iters: 700, time: 0.041, data: 0.001) G_GAN: 4.407 G_L1: 29.319 D_real: 0.027 D_fake: 0.028 
(epoch: 41, iters: 800, time: 0.041, data: 0.001) G_GAN: 3.082 G_L1: 30.086 D_real: 0.000 D_fake: 0.174 
(epoch: 41, iters: 900, time: 0.042, data: 0.001) G_GAN: 3.225 G_L1: 37.043 D_real: 0.003 D_fake: 0.301 
(epoch: 41, iters: 1000, time: 0.041, data: 0.001) G_GAN: 3.694 G_L1: 36.118 D_real: 0.037 D_fake: 0.066 
(epoch: 41, iters: 1100, time: 0.041, data: 0.001) G_GAN: 4.400 G_L1: 32.953 D_real: 0.000 D_fake: 1.140 
(epoch: 41, iters: 1200, time: 0.041, data: 0.001) G_GAN: 4.670 G_L1: 40.043 D_real: 0.000 D_fake: 0.043 
(epoch: 41, iters: 1300, time: 0.041, data: 0.002) G_GAN: 1.964 G_L1: 24.168 D_real: 1.801 D_fake: 0.030 
(epoch: 41, iters: 1400, time: 0.041, data: 0.001) G_GAN: 4.132 G_L1: 27.578 D_real: 0.000 D_fake: 0.143 
(epoch: 41, iters: 1500, time: 0.041, data: 0.001) G_GAN: 2.762 G_L1: 32.163 D_real: 0.080 D_fake: 0.046 
(epoch: 41, iters: 1600, time: 0.041, data: 0.001) G_GAN: 4.094 G_L1: 38.010 D_real: 0.001 D_fake: 0.028 
(epoch: 41, iters: 1700, time: 0.041, data: 0.001) G_GAN: 3.618 G_L1: 45.426 D_real: 0.002 D_fake: 0.105 
(epoch: 41, iters: 1800, time: 0.040, data: 0.001) G_GAN: 3.797 G_L1: 38.819 D_real: 0.000 D_fake: 0.052 
