/home/aditya_sharma/.local/lib/python3.9/site-packages/torch/optim/lr_scheduler.py:138: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
(epoch: 28, iters: 1200, time: 0.131, data: 0.001) G_GAN: 2.526 G_L1: 23.545 D_real: 0.140 D_fake: 0.125 
(epoch: 28, iters: 1300, time: 0.040, data: 0.001) G_GAN: 3.196 G_L1: 16.920 D_real: 1.907 D_fake: 0.031 
(epoch: 28, iters: 1400, time: 0.041, data: 0.001) G_GAN: 3.156 G_L1: 20.183 D_real: 1.115 D_fake: 0.037 
(epoch: 28, iters: 1500, time: 0.040, data: 0.001) G_GAN: 1.230 G_L1: 24.687 D_real: 0.840 D_fake: 0.436 
(epoch: 28, iters: 1600, time: 0.041, data: 0.001) G_GAN: 1.516 G_L1: 23.355 D_real: 0.371 D_fake: 0.226 
(epoch: 28, iters: 1700, time: 0.041, data: 0.001) G_GAN: 2.042 G_L1: 26.926 D_real: 0.132 D_fake: 0.236 
(epoch: 28, iters: 1800, time: 0.041, data: 0.001) G_GAN: 2.220 G_L1: 29.386 D_real: 1.149 D_fake: 0.055 
(epoch: 28, iters: 1900, time: 0.040, data: 0.001) G_GAN: 1.849 G_L1: 20.665 D_real: 0.005 D_fake: 0.288 
(epoch: 28, iters: 2000, time: 0.041, data: 0.001) G_GAN: 2.354 G_L1: 30.880 D_real: 0.000 D_fake: 0.593 
(epoch: 28, iters: 2100, time: 0.042, data: 0.001) G_GAN: 2.692 G_L1: 40.433 D_real: 0.000 D_fake: 0.186 
(epoch: 28, iters: 2200, time: 0.041, data: 0.001) G_GAN: 2.354 G_L1: 24.793 D_real: 0.092 D_fake: 0.238 
(epoch: 28, iters: 2300, time: 0.041, data: 0.001) G_GAN: 2.084 G_L1: 30.797 D_real: 0.037 D_fake: 0.440 
(epoch: 28, iters: 2400, time: 0.039, data: 0.001) G_GAN: 2.431 G_L1: 32.245 D_real: 0.817 D_fake: 0.061 
End of epoch 28 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 29, iters: 100, time: 0.040, data: 0.097) G_GAN: 2.970 G_L1: 22.841 D_real: 0.000 D_fake: 0.074 
(epoch: 29, iters: 200, time: 0.041, data: 0.001) G_GAN: 2.493 G_L1: 15.525 D_real: 0.017 D_fake: 0.121 
(epoch: 29, iters: 300, time: 0.040, data: 0.001) G_GAN: 1.860 G_L1: 27.886 D_real: 0.283 D_fake: 0.271 
(epoch: 29, iters: 400, time: 0.132, data: 0.001) G_GAN: 2.571 G_L1: 26.654 D_real: 0.000 D_fake: 0.147 
(epoch: 29, iters: 500, time: 0.042, data: 0.001) G_GAN: 1.411 G_L1: 15.153 D_real: 0.080 D_fake: 0.813 
(epoch: 29, iters: 600, time: 0.045, data: 0.001) G_GAN: 2.350 G_L1: 17.079 D_real: 0.001 D_fake: 0.364 
(epoch: 29, iters: 700, time: 0.041, data: 0.002) G_GAN: 1.718 G_L1: 11.989 D_real: 0.213 D_fake: 0.321 
(epoch: 29, iters: 800, time: 0.130, data: 0.001) G_GAN: 2.728 G_L1: 22.043 D_real: 0.221 D_fake: 0.090 
(epoch: 29, iters: 900, time: 0.041, data: 0.001) G_GAN: 2.072 G_L1: 19.340 D_real: 0.540 D_fake: 0.110 
(epoch: 29, iters: 1000, time: 0.040, data: 0.001) G_GAN: 3.619 G_L1: 18.030 D_real: 0.722 D_fake: 0.052 
(epoch: 29, iters: 1100, time: 0.042, data: 0.001) G_GAN: 2.212 G_L1: 29.744 D_real: 0.000 D_fake: 0.508 
(epoch: 29, iters: 1200, time: 0.040, data: 0.001) G_GAN: 2.313 G_L1: 15.421 D_real: 0.094 D_fake: 0.130 
(epoch: 29, iters: 1300, time: 0.042, data: 0.001) G_GAN: 1.412 G_L1: 16.189 D_real: 0.998 D_fake: 0.692 
(epoch: 29, iters: 1400, time: 0.046, data: 0.001) G_GAN: 2.695 G_L1: 26.287 D_real: 0.012 D_fake: 2.363 
(epoch: 29, iters: 1500, time: 0.041, data: 0.001) G_GAN: 2.328 G_L1: 20.369 D_real: 0.000 D_fake: 0.233 
(epoch: 29, iters: 1600, time: 0.048, data: 0.001) G_GAN: 2.481 G_L1: 27.304 D_real: 0.000 D_fake: 0.404 
(epoch: 29, iters: 1700, time: 0.043, data: 0.001) G_GAN: 3.118 G_L1: 26.348 D_real: 0.000 D_fake: 0.116 
(epoch: 29, iters: 1800, time: 0.043, data: 0.001) G_GAN: 1.485 G_L1: 24.785 D_real: 0.321 D_fake: 0.182 
(epoch: 29, iters: 1900, time: 0.042, data: 0.001) G_GAN: 3.170 G_L1: 23.045 D_real: 0.069 D_fake: 0.079 
(epoch: 29, iters: 2000, time: 0.041, data: 0.001) G_GAN: 2.822 G_L1: 21.886 D_real: 0.028 D_fake: 0.127 
(epoch: 29, iters: 2100, time: 0.040, data: 0.001) G_GAN: 3.211 G_L1: 33.570 D_real: 0.001 D_fake: 0.080 
(epoch: 29, iters: 2200, time: 0.041, data: 0.001) G_GAN: 2.589 G_L1: 27.219 D_real: 0.000 D_fake: 0.762 
(epoch: 29, iters: 2300, time: 0.045, data: 0.001) G_GAN: 3.117 G_L1: 15.552 D_real: 0.003 D_fake: 0.103 
(epoch: 29, iters: 2400, time: 0.041, data: 0.001) G_GAN: 3.675 G_L1: 32.270 D_real: 0.000 D_fake: 0.040 
End of epoch 29 / 200 	 Time Taken: 73 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 30, iters: 100, time: 0.042, data: 0.102) G_GAN: 1.823 G_L1: 31.500 D_real: 0.000 D_fake: 0.252 
(epoch: 30, iters: 200, time: 0.041, data: 0.001) G_GAN: 1.254 G_L1: 24.462 D_real: 0.122 D_fake: 0.394 
(epoch: 30, iters: 300, time: 0.040, data: 0.001) G_GAN: 2.169 G_L1: 27.006 D_real: 0.001 D_fake: 0.364 
(epoch: 30, iters: 400, time: 0.136, data: 0.001) G_GAN: 2.679 G_L1: 16.056 D_real: 1.755 D_fake: 0.044 
saving the latest model (epoch 30, total_iters 70000)
(epoch: 30, iters: 500, time: 0.041, data: 0.001) G_GAN: 2.163 G_L1: 20.917 D_real: 2.169 D_fake: 0.056 
(epoch: 30, iters: 600, time: 0.041, data: 0.001) G_GAN: 3.411 G_L1: 22.814 D_real: 2.316 D_fake: 0.050 
(epoch: 30, iters: 700, time: 0.039, data: 0.001) G_GAN: 2.247 G_L1: 18.781 D_real: 0.000 D_fake: 0.360 
(epoch: 30, iters: 800, time: 0.040, data: 0.001) G_GAN: 2.888 G_L1: 13.906 D_real: 0.148 D_fake: 0.079 
(epoch: 30, iters: 900, time: 0.041, data: 0.001) G_GAN: 1.712 G_L1: 17.956 D_real: 0.013 D_fake: 0.445 
(epoch: 30, iters: 1000, time: 0.045, data: 0.001) G_GAN: 3.542 G_L1: 22.534 D_real: 0.995 D_fake: 0.023 
(epoch: 30, iters: 1100, time: 0.044, data: 0.001) G_GAN: 2.332 G_L1: 23.924 D_real: 0.002 D_fake: 0.239 
(epoch: 30, iters: 1200, time: 0.041, data: 0.001) G_GAN: 2.328 G_L1: 26.634 D_real: 0.035 D_fake: 0.293 
(epoch: 30, iters: 1300, time: 0.042, data: 0.001) G_GAN: 3.826 G_L1: 20.990 D_real: 0.001 D_fake: 0.152 
(epoch: 30, iters: 1400, time: 0.039, data: 0.002) G_GAN: 1.600 G_L1: 24.477 D_real: 0.000 D_fake: 1.044 
(epoch: 30, iters: 1500, time: 0.041, data: 0.001) G_GAN: 2.634 G_L1: 23.192 D_real: 0.000 D_fake: 0.169 
(epoch: 30, iters: 1600, time: 0.041, data: 0.001) G_GAN: 2.166 G_L1: 22.612 D_real: 0.075 D_fake: 0.264 
(epoch: 30, iters: 1700, time: 0.044, data: 0.001) G_GAN: 2.765 G_L1: 23.856 D_real: 0.049 D_fake: 0.094 
(epoch: 30, iters: 1800, time: 0.042, data: 0.001) G_GAN: 2.152 G_L1: 31.491 D_real: 0.000 D_fake: 0.535 
(epoch: 30, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.518 G_L1: 14.462 D_real: 0.000 D_fake: 0.133 
(epoch: 30, iters: 2000, time: 0.041, data: 0.001) G_GAN: 1.775 G_L1: 20.173 D_real: 1.040 D_fake: 0.180 
(epoch: 30, iters: 2100, time: 0.039, data: 0.001) G_GAN: 1.833 G_L1: 31.897 D_real: 0.000 D_fake: 0.407 
(epoch: 30, iters: 2200, time: 0.040, data: 0.001) G_GAN: 1.438 G_L1: 16.093 D_real: 0.107 D_fake: 0.435 
(epoch: 30, iters: 2300, time: 0.041, data: 0.001) G_GAN: 2.818 G_L1: 19.649 D_real: 0.000 D_fake: 0.127 
(epoch: 30, iters: 2400, time: 0.192, data: 0.001) G_GAN: 1.807 G_L1: 25.193 D_real: 0.012 D_fake: 0.881 
saving the model at the end of epoch 30, iters 72000
End of epoch 30 / 200 	 Time Taken: 75 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 31, iters: 100, time: 0.040, data: 0.102) G_GAN: 2.396 G_L1: 18.147 D_real: 0.343 D_fake: 0.063 
(epoch: 31, iters: 200, time: 0.041, data: 0.001) G_GAN: 2.227 G_L1: 30.545 D_real: 0.046 D_fake: 0.389 
(epoch: 31, iters: 300, time: 0.041, data: 0.001) G_GAN: 1.483 G_L1: 13.671 D_real: 0.207 D_fake: 1.204 
(epoch: 31, iters: 400, time: 0.137, data: 0.001) G_GAN: 3.090 G_L1: 22.201 D_real: 0.064 D_fake: 0.123 
(epoch: 31, iters: 500, time: 0.041, data: 0.001) G_GAN: 2.210 G_L1: 15.895 D_real: 0.515 D_fake: 0.113 
(epoch: 31, iters: 600, time: 0.041, data: 0.001) G_GAN: 1.888 G_L1: 26.919 D_real: 0.296 D_fake: 0.473 
(epoch: 31, iters: 700, time: 0.040, data: 0.001) G_GAN: 2.785 G_L1: 31.797 D_real: 0.000 D_fake: 0.105 
(epoch: 31, iters: 800, time: 0.043, data: 0.001) G_GAN: 2.953 G_L1: 18.799 D_real: 1.696 D_fake: 0.019 
(epoch: 31, iters: 900, time: 0.040, data: 0.001) G_GAN: 2.847 G_L1: 26.902 D_real: 0.000 D_fake: 0.124 
(epoch: 31, iters: 1000, time: 0.041, data: 0.001) G_GAN: 2.739 G_L1: 23.434 D_real: 0.012 D_fake: 0.114 
(epoch: 31, iters: 1100, time: 0.041, data: 0.001) G_GAN: 2.576 G_L1: 15.641 D_real: 0.013 D_fake: 0.258 
(epoch: 31, iters: 1200, time: 0.040, data: 0.001) G_GAN: 1.374 G_L1: 18.817 D_real: 0.334 D_fake: 0.237 
(epoch: 31, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.184 G_L1: 25.230 D_real: 0.053 D_fake: 0.153 
(epoch: 31, iters: 1400, time: 0.041, data: 0.001) G_GAN: 1.673 G_L1: 22.009 D_real: 0.222 D_fake: 0.698 
(epoch: 31, iters: 1500, time: 0.041, data: 0.001) G_GAN: 2.130 G_L1: 22.864 D_real: 0.133 D_fake: 0.250 
(epoch: 31, iters: 1600, time: 0.039, data: 0.001) G_GAN: 1.836 G_L1: 18.515 D_real: 0.051 D_fake: 0.709 
(epoch: 31, iters: 1700, time: 0.039, data: 0.001) G_GAN: 2.263 G_L1: 24.087 D_real: 0.000 D_fake: 0.815 
(epoch: 31, iters: 1800, time: 0.040, data: 0.002) G_GAN: 2.676 G_L1: 13.098 D_real: 0.046 D_fake: 0.133 
(epoch: 31, iters: 1900, time: 0.040, data: 0.001) G_GAN: 2.313 G_L1: 35.300 D_real: 0.000 D_fake: 0.226 
(epoch: 31, iters: 2000, time: 0.131, data: 0.001) G_GAN: 1.936 G_L1: 19.914 D_real: 0.183 D_fake: 0.198 
(epoch: 31, iters: 2100, time: 0.037, data: 0.001) G_GAN: 2.814 G_L1: 15.871 D_real: 0.105 D_fake: 0.083 
(epoch: 31, iters: 2200, time: 0.040, data: 0.001) G_GAN: 2.309 G_L1: 14.527 D_real: 0.122 D_fake: 0.134 
(epoch: 31, iters: 2300, time: 0.040, data: 0.001) G_GAN: 2.277 G_L1: 16.025 D_real: 0.035 D_fake: 0.502 
(epoch: 31, iters: 2400, time: 0.039, data: 0.001) G_GAN: 3.334 G_L1: 22.835 D_real: 0.025 D_fake: 0.076 
End of epoch 31 / 200 	 Time Taken: 73 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 32, iters: 100, time: 0.041, data: 0.095) G_GAN: 2.963 G_L1: 18.097 D_real: 0.867 D_fake: 0.062 
(epoch: 32, iters: 200, time: 0.044, data: 0.001) G_GAN: 2.462 G_L1: 33.576 D_real: 0.000 D_fake: 0.660 
(epoch: 32, iters: 300, time: 0.041, data: 0.001) G_GAN: 2.023 G_L1: 11.728 D_real: 0.000 D_fake: 1.910 
(epoch: 32, iters: 400, time: 0.140, data: 0.001) G_GAN: 2.700 G_L1: 16.824 D_real: 2.321 D_fake: 0.038 
(epoch: 32, iters: 500, time: 0.041, data: 0.001) G_GAN: 2.225 G_L1: 29.844 D_real: 0.186 D_fake: 0.140 
(epoch: 32, iters: 600, time: 0.041, data: 0.001) G_GAN: 2.028 G_L1: 22.812 D_real: 0.008 D_fake: 0.659 
saving the latest model (epoch 32, total_iters 75000)
(epoch: 32, iters: 700, time: 0.042, data: 0.002) G_GAN: 2.448 G_L1: 40.356 D_real: 0.000 D_fake: 0.221 
(epoch: 32, iters: 800, time: 0.041, data: 0.001) G_GAN: 2.747 G_L1: 29.696 D_real: 0.000 D_fake: 0.155 
(epoch: 32, iters: 900, time: 0.041, data: 0.001) G_GAN: 2.353 G_L1: 17.615 D_real: 0.849 D_fake: 0.099 
(epoch: 32, iters: 1000, time: 0.039, data: 0.001) G_GAN: 3.600 G_L1: 18.053 D_real: 0.182 D_fake: 0.038 
(epoch: 32, iters: 1100, time: 0.041, data: 0.002) G_GAN: 4.130 G_L1: 19.369 D_real: 0.018 D_fake: 0.032 
(epoch: 32, iters: 1200, time: 0.041, data: 0.001) G_GAN: 3.115 G_L1: 20.741 D_real: 0.416 D_fake: 0.049 
(epoch: 32, iters: 1300, time: 0.040, data: 0.001) G_GAN: 1.034 G_L1: 21.821 D_real: 1.021 D_fake: 0.452 
(epoch: 32, iters: 1400, time: 0.041, data: 0.001) G_GAN: 0.929 G_L1: 18.772 D_real: 1.743 D_fake: 0.201 
(epoch: 32, iters: 1500, time: 0.040, data: 0.002) G_GAN: 2.468 G_L1: 14.045 D_real: 0.396 D_fake: 0.103 
(epoch: 32, iters: 1600, time: 0.132, data: 0.001) G_GAN: 2.475 G_L1: 20.182 D_real: 0.387 D_fake: 0.076 
(epoch: 32, iters: 1700, time: 0.044, data: 0.001) G_GAN: 2.173 G_L1: 22.403 D_real: 0.016 D_fake: 0.230 
(epoch: 32, iters: 1800, time: 0.041, data: 0.001) G_GAN: 4.114 G_L1: 19.426 D_real: 0.222 D_fake: 0.022 
(epoch: 32, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.157 G_L1: 20.843 D_real: 0.101 D_fake: 0.172 
(epoch: 32, iters: 2000, time: 0.042, data: 0.001) G_GAN: 2.669 G_L1: 25.871 D_real: 0.000 D_fake: 0.154 
(epoch: 32, iters: 2100, time: 0.040, data: 0.001) G_GAN: 2.757 G_L1: 14.861 D_real: 0.051 D_fake: 0.090 
(epoch: 32, iters: 2200, time: 0.041, data: 0.001) G_GAN: 1.510 G_L1: 29.049 D_real: 1.798 D_fake: 0.130 
(epoch: 32, iters: 2300, time: 0.041, data: 0.001) G_GAN: 3.579 G_L1: 29.352 D_real: 0.011 D_fake: 0.071 
(epoch: 32, iters: 2400, time: 0.041, data: 0.001) G_GAN: 1.893 G_L1: 22.469 D_real: 0.228 D_fake: 0.259 
End of epoch 32 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 33, iters: 100, time: 0.042, data: 0.095) G_GAN: 1.843 G_L1: 33.008 D_real: 0.010 D_fake: 0.389 
(epoch: 33, iters: 200, time: 0.040, data: 0.001) G_GAN: 3.091 G_L1: 24.171 D_real: 0.064 D_fake: 0.061 
(epoch: 33, iters: 300, time: 0.042, data: 0.001) G_GAN: 2.163 G_L1: 17.815 D_real: 0.711 D_fake: 0.063 
(epoch: 33, iters: 400, time: 0.138, data: 0.001) G_GAN: 1.675 G_L1: 23.962 D_real: 0.935 D_fake: 0.234 
(epoch: 33, iters: 500, time: 0.040, data: 0.001) G_GAN: 1.034 G_L1: 16.857 D_real: 0.496 D_fake: 0.359 
(epoch: 33, iters: 600, time: 0.039, data: 0.001) G_GAN: 2.912 G_L1: 32.078 D_real: 0.050 D_fake: 0.139 
(epoch: 33, iters: 700, time: 0.042, data: 0.001) G_GAN: 1.850 G_L1: 24.597 D_real: 0.000 D_fake: 0.461 
(epoch: 33, iters: 800, time: 0.041, data: 0.001) G_GAN: 1.546 G_L1: 24.687 D_real: 0.003 D_fake: 0.470 
(epoch: 33, iters: 900, time: 0.041, data: 0.001) G_GAN: 2.456 G_L1: 32.743 D_real: 0.000 D_fake: 0.140 
(epoch: 33, iters: 1000, time: 0.042, data: 0.001) G_GAN: 2.706 G_L1: 29.338 D_real: 0.000 D_fake: 0.119 
(epoch: 33, iters: 1100, time: 0.041, data: 0.001) G_GAN: 2.309 G_L1: 20.794 D_real: 1.970 D_fake: 0.093 
(epoch: 33, iters: 1200, time: 0.140, data: 0.001) G_GAN: 2.177 G_L1: 29.622 D_real: 0.063 D_fake: 0.334 
(epoch: 33, iters: 1300, time: 0.038, data: 0.001) G_GAN: 3.921 G_L1: 21.785 D_real: 0.000 D_fake: 0.035 
(epoch: 33, iters: 1400, time: 0.040, data: 0.002) G_GAN: 1.115 G_L1: 20.290 D_real: 0.461 D_fake: 0.457 
(epoch: 33, iters: 1500, time: 0.042, data: 0.001) G_GAN: 1.828 G_L1: 25.013 D_real: 0.001 D_fake: 0.281 
(epoch: 33, iters: 1600, time: 0.038, data: 0.001) G_GAN: 2.040 G_L1: 23.128 D_real: 0.196 D_fake: 0.209 
(epoch: 33, iters: 1700, time: 0.042, data: 0.001) G_GAN: 2.246 G_L1: 27.466 D_real: 0.000 D_fake: 0.212 
(epoch: 33, iters: 1800, time: 0.040, data: 0.001) G_GAN: 1.720 G_L1: 21.222 D_real: 0.005 D_fake: 0.477 
(epoch: 33, iters: 1900, time: 0.041, data: 0.001) G_GAN: 2.479 G_L1: 18.923 D_real: 0.009 D_fake: 0.478 
(epoch: 33, iters: 2000, time: 0.042, data: 0.001) G_GAN: 4.478 G_L1: 22.554 D_real: 0.265 D_fake: 0.015 
(epoch: 33, iters: 2100, time: 0.041, data: 0.001) G_GAN: 1.984 G_L1: 25.016 D_real: 0.000 D_fake: 0.723 
(epoch: 33, iters: 2200, time: 0.042, data: 0.001) G_GAN: 1.862 G_L1: 26.211 D_real: 0.913 D_fake: 0.163 
(epoch: 33, iters: 2300, time: 0.038, data: 0.001) G_GAN: 2.892 G_L1: 31.129 D_real: 0.011 D_fake: 0.075 
(epoch: 33, iters: 2400, time: 0.039, data: 0.001) G_GAN: 1.384 G_L1: 23.783 D_real: 0.963 D_fake: 0.143 
End of epoch 33 / 200 	 Time Taken: 73 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 34, iters: 100, time: 0.042, data: 0.096) G_GAN: 2.159 G_L1: 22.407 D_real: 1.316 D_fake: 0.078 
(epoch: 34, iters: 200, time: 0.044, data: 0.001) G_GAN: 3.089 G_L1: 18.104 D_real: 0.164 D_fake: 0.084 
(epoch: 34, iters: 300, time: 0.040, data: 0.001) G_GAN: 2.711 G_L1: 24.043 D_real: 0.063 D_fake: 0.156 
(epoch: 34, iters: 400, time: 0.145, data: 0.001) G_GAN: 1.959 G_L1: 21.928 D_real: 0.254 D_fake: 0.212 
(epoch: 34, iters: 500, time: 0.045, data: 0.001) G_GAN: 1.512 G_L1: 17.366 D_real: 0.380 D_fake: 0.170 
(epoch: 34, iters: 600, time: 0.040, data: 0.001) G_GAN: 1.590 G_L1: 17.810 D_real: 2.283 D_fake: 0.302 
(epoch: 34, iters: 700, time: 0.041, data: 0.001) G_GAN: 0.972 G_L1: 16.246 D_real: 0.158 D_fake: 1.405 
(epoch: 34, iters: 800, time: 0.142, data: 0.001) G_GAN: 1.942 G_L1: 12.948 D_real: 0.833 D_fake: 0.185 
saving the latest model (epoch 34, total_iters 80000)
(epoch: 34, iters: 900, time: 0.040, data: 0.001) G_GAN: 3.757 G_L1: 30.145 D_real: 0.000 D_fake: 0.036 
(epoch: 34, iters: 1000, time: 0.041, data: 0.001) G_GAN: 2.597 G_L1: 16.847 D_real: 1.026 D_fake: 0.073 
(epoch: 34, iters: 1100, time: 0.041, data: 0.001) G_GAN: 5.057 G_L1: 28.455 D_real: 0.000 D_fake: 0.013 
(epoch: 34, iters: 1200, time: 0.041, data: 0.001) G_GAN: 2.007 G_L1: 24.007 D_real: 0.055 D_fake: 0.185 
(epoch: 34, iters: 1300, time: 0.042, data: 0.001) G_GAN: 2.066 G_L1: 24.067 D_real: 0.001 D_fake: 0.426 
(epoch: 34, iters: 1400, time: 0.039, data: 0.002) G_GAN: 3.374 G_L1: 28.102 D_real: 0.000 D_fake: 0.049 
(epoch: 34, iters: 1500, time: 0.041, data: 0.001) G_GAN: 2.460 G_L1: 24.424 D_real: 0.000 D_fake: 0.315 
(epoch: 34, iters: 1600, time: 0.039, data: 0.001) G_GAN: 1.982 G_L1: 15.360 D_real: 1.271 D_fake: 0.054 
(epoch: 34, iters: 1700, time: 0.040, data: 0.001) G_GAN: 3.602 G_L1: 21.286 D_real: 0.122 D_fake: 0.032 
(epoch: 34, iters: 1800, time: 0.043, data: 0.001) G_GAN: 2.256 G_L1: 22.922 D_real: 0.001 D_fake: 0.200 
(epoch: 34, iters: 1900, time: 0.040, data: 0.002) G_GAN: 1.987 G_L1: 18.753 D_real: 0.084 D_fake: 0.253 
(epoch: 34, iters: 2000, time: 0.047, data: 0.001) G_GAN: 2.156 G_L1: 13.734 D_real: 0.753 D_fake: 0.148 
(epoch: 34, iters: 2100, time: 0.042, data: 0.001) G_GAN: 2.665 G_L1: 32.054 D_real: 0.000 D_fake: 0.117 
(epoch: 34, iters: 2200, time: 0.042, data: 0.002) G_GAN: 1.963 G_L1: 21.369 D_real: 0.033 D_fake: 0.362 
(epoch: 34, iters: 2300, time: 0.040, data: 0.001) G_GAN: 2.623 G_L1: 18.276 D_real: 0.001 D_fake: 0.065 
(epoch: 34, iters: 2400, time: 0.041, data: 0.001) G_GAN: 2.108 G_L1: 19.308 D_real: 0.018 D_fake: 0.321 
End of epoch 34 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 35, iters: 100, time: 0.046, data: 0.103) G_GAN: 1.620 G_L1: 26.098 D_real: 0.000 D_fake: 0.848 
(epoch: 35, iters: 200, time: 0.043, data: 0.001) G_GAN: 3.400 G_L1: 18.521 D_real: 1.536 D_fake: 0.010 
(epoch: 35, iters: 300, time: 0.041, data: 0.001) G_GAN: 2.335 G_L1: 23.909 D_real: 0.019 D_fake: 0.322 
(epoch: 35, iters: 400, time: 0.137, data: 0.001) G_GAN: 2.489 G_L1: 18.778 D_real: 0.126 D_fake: 0.112 
(epoch: 35, iters: 500, time: 0.043, data: 0.001) G_GAN: 3.062 G_L1: 30.978 D_real: 0.015 D_fake: 0.077 
(epoch: 35, iters: 600, time: 0.041, data: 0.001) G_GAN: 3.506 G_L1: 22.755 D_real: 1.154 D_fake: 0.032 
(epoch: 35, iters: 700, time: 0.043, data: 0.001) G_GAN: 1.904 G_L1: 22.441 D_real: 0.802 D_fake: 0.136 
(epoch: 35, iters: 800, time: 0.040, data: 0.001) G_GAN: 2.460 G_L1: 16.065 D_real: 0.251 D_fake: 0.142 
(epoch: 35, iters: 900, time: 0.041, data: 0.001) G_GAN: 2.088 G_L1: 21.384 D_real: 0.751 D_fake: 0.106 
(epoch: 35, iters: 1000, time: 0.044, data: 0.001) G_GAN: 1.540 G_L1: 24.872 D_real: 0.001 D_fake: 2.602 
(epoch: 35, iters: 1100, time: 0.043, data: 0.002) G_GAN: 1.285 G_L1: 11.131 D_real: 0.621 D_fake: 0.419 
(epoch: 35, iters: 1200, time: 0.041, data: 0.001) G_GAN: 2.030 G_L1: 19.183 D_real: 3.267 D_fake: 0.067 
(epoch: 35, iters: 1300, time: 0.041, data: 0.001) G_GAN: 2.926 G_L1: 15.334 D_real: 0.029 D_fake: 0.071 
(epoch: 35, iters: 1400, time: 0.040, data: 0.001) G_GAN: 1.904 G_L1: 22.959 D_real: 0.802 D_fake: 0.290 
(epoch: 35, iters: 1500, time: 0.040, data: 0.001) G_GAN: 1.397 G_L1: 34.773 D_real: 1.669 D_fake: 0.270 
(epoch: 35, iters: 1600, time: 0.038, data: 0.001) G_GAN: 1.977 G_L1: 25.262 D_real: 0.000 D_fake: 0.239 
(epoch: 35, iters: 1700, time: 0.041, data: 0.001) G_GAN: 1.992 G_L1: 23.287 D_real: 0.012 D_fake: 0.735 
(epoch: 35, iters: 1800, time: 0.041, data: 0.001) G_GAN: 3.288 G_L1: 23.250 D_real: 0.463 D_fake: 0.037 
(epoch: 35, iters: 1900, time: 0.040, data: 0.001) G_GAN: 2.061 G_L1: 29.941 D_real: 0.000 D_fake: 0.263 
(epoch: 35, iters: 2000, time: 0.042, data: 0.001) G_GAN: 2.731 G_L1: 21.181 D_real: 0.071 D_fake: 0.129 
(epoch: 35, iters: 2100, time: 0.041, data: 0.001) G_GAN: 1.341 G_L1: 19.473 D_real: 0.589 D_fake: 0.360 
(epoch: 35, iters: 2200, time: 0.040, data: 0.001) G_GAN: 3.089 G_L1: 22.786 D_real: 1.767 D_fake: 0.023 
(epoch: 35, iters: 2300, time: 0.042, data: 0.001) G_GAN: 2.363 G_L1: 30.950 D_real: 0.061 D_fake: 0.323 
(epoch: 35, iters: 2400, time: 0.143, data: 0.001) G_GAN: 1.638 G_L1: 20.914 D_real: 0.048 D_fake: 0.729 
saving the model at the end of epoch 35, iters 84000
End of epoch 35 / 200 	 Time Taken: 74 sec
learning rate 0.0002000 -> 0.0002000
(epoch: 36, iters: 100, time: 0.040, data: 0.098) G_GAN: 2.376 G_L1: 16.699 D_real: 0.019 D_fake: 0.099 
(epoch: 36, iters: 200, time: 0.041, data: 0.001) G_GAN: 2.281 G_L1: 22.897 D_real: 0.167 D_fake: 0.147 
(epoch: 36, iters: 300, time: 0.041, data: 0.001) G_GAN: 1.784 G_L1: 19.977 D_real: 0.637 D_fake: 0.167 
(epoch: 36, iters: 400, time: 0.157, data: 0.001) G_GAN: 1.839 G_L1: 28.815 D_real: 0.000 D_fake: 0.559 
(epoch: 36, iters: 500, time: 0.041, data: 0.001) G_GAN: 1.602 G_L1: 18.137 D_real: 0.001 D_fake: 0.348 
(epoch: 36, iters: 600, time: 0.040, data: 0.001) G_GAN: 4.126 G_L1: 25.362 D_real: 0.001 D_fake: 0.022 
(epoch: 36, iters: 700, time: 0.040, data: 0.001) G_GAN: 4.265 G_L1: 34.643 D_real: 0.000 D_fake: 0.037 
(epoch: 36, iters: 800, time: 0.040, data: 0.001) G_GAN: 3.748 G_L1: 20.120 D_real: 0.001 D_fake: 0.036 
(epoch: 36, iters: 900, time: 0.042, data: 0.001) G_GAN: 1.893 G_L1: 25.104 D_real: 0.000 D_fake: 0.473 
(epoch: 36, iters: 1000, time: 0.041, data: 0.001) G_GAN: 4.339 G_L1: 26.108 D_real: 0.000 D_fake: 0.031 
saving the latest model (epoch 36, total_iters 85000)
